source_id,Stromgren_mag_u,Stromgren_mag_v,Stromgren_mag_b,Stromgren_mag_y,Stromgren_flux_u,Stromgren_flux_v,Stromgren_flux_b,Stromgren_flux_y,Stromgren_flux_error_u,Stromgren_flux_error_v,Stromgren_flux_error_b,Stromgren_flux_error_y,StromgrenStd_mag_v,StromgrenStd_mag_b,StromgrenStd_mag_y,StromgrenStd_flux_v,StromgrenStd_flux_b,StromgrenStd_flux_y,StromgrenStd_flux_error_v,StromgrenStd_flux_error_b,StromgrenStd_flux_error_y
1209819483295604864,6.413561632780983,7.377608602231934,7.467525366671996,8.434237251029096,8.724395536427334e-14,8.258031955648617e-14,5.918202939177888e-14,1.5293437042282616e-14,2.309737235538492e-15,5.217879739109879e-16,3.679931262554045e-16,2.1071400909017222e-16,7.5627240817896215,7.433498634670229,8.454079903395709,8.098980760562789e-14,6.100993272937354e-14,1.5282979784187213e-14,6.063308822141173e-16,3.264543084167299e-16,2.5236877851632083e-16
2801579924204057472,9.57967224676591,10.291007495352606,9.747261104167219,9.504695580070404,4.723795643434602e-15,5.643090326107837e-15,7.249291414701028e-15,5.70586862455731e-15,2.0679288476674542e-16,4.781975627855894e-16,3.2803866045776444e-16,3.0656640549886575e-16,10.455736880566054,9.74785882482717,9.523576240722477,5.639300635391949e-15,7.238631528106642e-15,5.7070214349011935e-15,4.548831272429402e-16,3.2747233040297086e-16,3.1255842981509276e-16
5722613978515840512,9.852435356519742,10.279786190209908,10.03488196668398,10.284199168463331,3.6743951349971924e-15,5.701715244097272e-15,5.562207845750414e-15,2.783045666253002e-15,2.3014945819190665e-16,5.052549788990119e-16,2.7099174664821247e-16,2.488129096858138e-16,10.454849370661233,10.022496284299784,10.295044952571928,5.643912235603716e-15,5.620843406705009e-15,2.8042841606125646e-15,4.598687615953331e-16,2.694080258419817e-16,2.641750925698821e-16
621967034611254656,10.870786485601855,11.409314233042931,11.08596251545507,10.75051775338865,1.438286505459726e-15,2.0146254075809456e-15,2.112588901145539e-15,1.811310474779107e-15,4.558304807918176e-17,7.534333295555245e-17,1.8251108987180524e-17,1.9212515079344082e-17,11.569040059239345,11.087277964090703,10.768775997191916,2.0225719330596957e-15,2.1080883798839714e-15,1.812715303129452e-15,6.789283296727445e-17,1.9065011163830923e-17,2.0834603854550282e-17
3686838448448857472,8.845094448097043,9.5382677611592,10.107110558629085,9.778570462017278,9.292278567304302e-15,1.1287893299608697e-14,5.204221547895588e-15,4.4337562654545365e-15,1.6455731666828285e-15,2.2877938841287557e-15,6.825040740985657e-16,5.741807744254519e-16,9.698909657501677,10.095891967713037,9.80890490551014,1.1322859985090207e-14,5.2534331825223465e-15,4.388115375084169e-15,2.1511620039239157e-15,7.592304138260942e-16,6.184324890213013e-16
2992645255222280064,8.085623558044418,8.474654298634224,8.932414465907573,8.876208285204441,1.8702969980201005e-14,3.006479732863411e-14,1.5354448200768962e-14,1.0179271217840912e-14,2.889131257702816e-15,2.7857631310019318e-15,6.946851894864218e-16,8.417449563243059e-16,8.658071830158523,8.878408494466697,8.89601360469505,2.953189175694838e-14,1.6122656535553412e-14,1.0172660673922824e-14,2.737067035059152e-15,7.926481675728155e-16,9.031950924321527e-16
2863371034576236032,7.692179038135492,8.756156465477648,8.45408685587299,8.184821599677278,2.6871281882139438e-14,2.3198366951069604e-14,2.385422205164021e-14,1.9242937093850678e-14,2.969303723543276e-15,7.616773416500062e-16,2.1003328975670633e-16,2.2735474952134397e-16,8.907261373147872,8.445281349581812,8.200922731142093,2.347553241924589e-14,2.4026331238312993e-14,1.9296160710138327e-14,6.988910368686412e-16,2.3049223111751344e-16,2.5507526207969255e-16
77515058657678592,11.942160215371445,13.1200135687459,13.282654252284527,13.368188507274688,5.361618559826306e-16,4.167873916243353e-16,2.7934332556250828e-16,1.6252665498474517e-16,4.881753354469239e-18,2.095749571453077e-18,1.0253545531327444e-18,8.751937903632185e-19,13.306706173446674,13.248600570081294,13.376481027177114,4.081666627947771e-16,2.879783055195592e-16,1.6415253319419582e-16,1.8262558889275067e-18,9.912061513807529e-19,9.447981958853715e-19
3223690340848017024,11.173431447943763,11.503628231046303,11.14580349084039,10.783713758037045,1.0883972124681803e-15,1.8470077068256407e-15,1.9993029355775135e-15,1.7567683427563021e-15,4.3575724664421397e-17,2.4461430242059913e-17,1.6081169750056346e-17,1.3887672179445957e-17,11.647428318184094,11.15067094510318,10.805448342087146,1.8816925815112835e-15,1.9885275942955445e-15,1.7525106391557175e-15,2.3405754889663234e-17,1.5861107793045166e-17,1.4799309726283412e-17
3422802104114526976,9.99754787817998,10.863435631406102,10.806884044337071,10.577540979368784,3.2147029497810456e-15,3.33077846004462e-15,2.7317841586336152e-15,2.1241423035369243e-15,4.550466192014894e-17,2.227481889393038e-17,9.706688437454338e-18,8.396361712612789e-18,11.035666304964924,10.786290175994687,10.592492353420546,3.3056241905262944e-15,2.781531160833554e-15,2.1322742321419103e-15,2.1098950175132225e-17,9.937090125932436e-18,9.02498415060896e-18
3094588709173269632,10.022561222186539,10.464504304427923,10.193906461561877,9.900229263584322,3.1414887668153404e-15,4.8097032080626194e-15,4.804380718885323e-15,3.963768614582536e-15,5.4043060604658503e-17,3.1482452553873916e-17,1.704383309683884e-17,1.7639997478808588e-17,10.625676739451567,10.184752619680538,9.91762301731412,4.822245363755424e-15,4.840597276627215e-15,3.970002617247132e-15,3.482431611140918e-17,1.6924538801274503e-17,1.913326827221283e-17
716299325480370944,10.759269772889589,11.169175873413725,10.748161347252474,10.379122971857903,1.5938670437173086e-15,2.5133307839986523e-15,2.8836029496868013e-15,2.550062420618419e-15,2.1997190401468553e-17,1.3275370496923776e-17,8.665743072458209e-18,9.691902689474496e-18,11.329502617869192,10.7469837037181,10.398134320846076,2.521848268102157e-15,2.8840747911213294e-15,2.550270643244028e-15,1.3321313261022544e-17,8.490500306773469e-18,1.0272383309996579e-17
699648905505325952,10.243989066305183,10.66834952987286,10.325960367563528,9.98224430094782,2.5619129765487455e-15,3.98639370216429e-15,4.2541799161828244e-15,3.675380269812522e-15,5.4371984540498805e-17,2.4806732712370618e-17,1.4636236492783902e-17,1.4913898930326866e-17,10.829740043084417,10.321632420864496,10.002845201906943,3.9959862278853664e-15,4.267239629823163e-15,3.670303004603929e-15,2.919427036209172e-17,1.5162552073711497e-17,1.618786348524898e-17
2048139924888963072,10.48631035976073,10.68850064246411,10.429276777616725,10.210419392572987,2.049443056921828e-15,3.913089156142955e-15,3.868025147676877e-15,2.978737569202623e-15,2.5818138516390505e-17,1.511040477002674e-17,1.3107446945892604e-17,1.2280179298725495e-17,10.839606752635238,10.413434300063308,10.22991854475464,3.959836905639933e-15,3.9212657851720804e-15,2.9776426890016984e-15,1.4481262820236135e-17,1.2432638222304116e-17,1.3257382664684526e-17
4249399621433069568,10.35201867932885,10.751079547700225,10.466764625340918,10.151894288128965,2.3192765039082058e-15,3.693925914098515e-15,3.736750917815076e-15,3.1437086116112297e-15,2.1345024597282407e-17,1.278419719731196e-17,8.676847383081732e-18,9.060211542701972e-18,10.903336919841191,10.456527378170222,10.172297677839737,3.734093876409264e-15,3.7686781414131014e-15,3.1399369597291415e-15,1.2596459279254569e-17,8.482508961725116e-18,9.84816734160713e-18
4249399514058442368,12.384459163002994,12.767377639868958,12.403542932997684,12.010414753753672,3.567601474919265e-16,5.767252208957851e-16,6.277443706073482e-16,5.675891677491814e-16,3.749577576037928e-18,1.5576262772180033e-18,1.5582905002921746e-18,1.7330217752207994e-18,12.923165595498883,12.40067189564077,12.030252343664891,5.811038620576863e-16,6.288270882827251e-16,5.672037095956297e-16,1.529350093965534e-18,1.483757094451706e-18,1.8561267144943195e-18
1898521165702247936,11.247357080405699,11.628662893877763,11.279530963006334,10.92021761336683,1.0167569924899207e-15,1.6460947979672747e-15,1.7676147414027766e-15,1.5492194994557119e-15,1.4493447550454605e-17,8.972399688934947e-18,6.0255245096213e-18,5.382234565836909e-18,11.784399107970717,11.276237208150413,10.938577613037971,1.6586714019294638e-15,1.7713529981647989e-15,1.550275753916037e-15,8.08551493386236e-18,5.792592085412047e-18,5.796037705522432e-18
372722798161748864,10.83800576765443,11.098649418374382,10.839146911895288,10.601694271617482,1.4823736717768762e-15,2.682009010949738e-15,2.6518028635153327e-15,2.077410351608554e-15,1.7673987130687044e-17,1.5997978834608797e-17,7.817488886532005e-18,6.968339109213345e-18,11.250056857607785,10.82646713758266,10.616635923475748,2.7132965146711018e-15,2.6804835416183823e-15,2.085382048049936e-15,1.3423449789285918e-17,7.553028891482204e-18,7.418643015442786e-18
3049898784186976512,9.658311908251854,9.773048559905764,9.815528821506053,9.833480853141346,4.393748930992713e-15,9.092861499074131e-15,6.807512875106229e-15,4.215097829419648e-15,5.898861788104807e-17,4.842269035003044e-17,2.252214697618971e-17,1.367593347273113e-17,9.939443120561439,9.781878327713812,9.843242913033492,9.072829546911524e-15,7.015339109336127e-15,4.251506376592158e-15,4.755110697764564e-17,2.348096484243923e-17,1.5107420793059115e-17
3041912580263260032,9.607691650364508,9.801257509519676,9.72896681091957,9.706123070507232,4.603449039607102e-15,8.859658787275329e-15,7.37247444140838e-15,4.739699104928902e-15,6.223637591553439e-17,6.155204302709828e-17,2.685824797547658e-17,2.274457810523192e-17,9.951825181793215,9.693303179243529,9.716033808945078,8.969948039141301e-15,7.611648563191791e-15,4.779984368906102e-15,5.691055604592861e-17,2.837031576923106e-17,2.4385563115009722e-17
5744680768862271616,10.207136424661584,10.541111030425778,10.194442741038802,9.88807392937182,2.650363427938176e-15,4.4820385525703495e-15,4.802008269143691e-15,4.0083942295338736e-15,2.909743717161308e-17,1.6676887086184647e-17,1.2336686486059233e-17,1.4496546572782735e-17,10.69197053024656,10.188797572939158,9.906621783087338,4.536613574012433e-15,4.822596990848762e-15,4.01043319887821e-15,1.8946538553783212e-17,1.2311981862685455e-17,1.5763459816906825e-17
3996306127914172928,10.467242661447685,10.769977429201905,9.58788304144694,8.961292678747881,2.0857532809826452e-15,3.63018726007061e-15,8.395504203774143e-15,9.412021888607694e-15,8.641409767961093e-17,3.449296885657156e-17,4.379999501297016e-17,5.333145396887433e-17,10.895273269571579,9.586707055197408,8.999464570766882,3.761929844110597e-15,8.396865135684366e-15,9.248135232972025e-15,4.266050864340541e-17,4.1732629989954346e-17,5.857931902150044e-17
1267652867201726208,11.528589948295952,11.940214857294716,11.49114820041547,11.092660416056205,7.847368026808233e-16,1.2354752709982792e-15,1.454590409525305e-15,1.3217089583033021e-15,9.784558266099829e-18,5.303995393866687e-18,4.182925142118379e-18,4.743367114080805e-18,12.09910168652343,11.490146660603422,11.111788728947317,1.2413073455945141e-15,1.4545924724549582e-15,1.3216744923679033e-15,5.213980565007288e-18,4.0258653390889824e-18,5.0700455260784875e-18
2131416557601850112,8.377638706959168,9.366381436347968,8.973567042736025,8.622805121286397,1.4292378772049648e-14,1.322413960804495e-14,1.47833610233576e-14,1.2855173766591663e-14,3.6645653986488946e-15,3.348190471734186e-16,1.4263640572740654e-16,2.4883731134603657e-16,9.518162192047892,8.975227577684329,8.642183613677275,1.3373809206707962e-14,1.4747179584592193e-14,1.2851876824889335e-14,3.548984368631064e-16,1.6122677579086567e-16,2.734220794813411e-16
474394707105856640,10.075837435963663,10.379798015667053,10.07175145853645,9.758444527115493,2.9910593157244684e-15,5.1999694689892515e-15,5.376497108637311e-15,4.516709813007094e-15,3.435121071196484e-17,2.416421699484057e-17,1.2366704424627968e-17,1.1892876284169378e-17,10.527595249944735,10.060509084520511,9.77637203483171,5.278152087063335e-15,5.4274566854148444e-15,4.5215900665120335e-15,2.283854637196011e-17,1.2184456641568652e-17,1.2717686820963163e-17
193158599293292800,11.479054991728653,12.039042678510736,10.958007481437743,10.188870111447294,8.213684242334702e-16,1.1279839719428641e-15,2.376823908685842e-15,3.0384490297836727e-15,3.6634341207758154e-17,1.2743566658180339e-17,1.443049999570587e-17,1.4909566172128116e-17,12.178400083490164,10.987181513639392,10.21873488363422,1.153878195263205e-15,2.3116782909372666e-15,3.0084725036147146e-15,1.3736877169366463e-17,1.3641111740301745e-17,1.6094588965364222e-17
3341952505861290240,9.239194126333103,9.45228158340866,9.258423080820894,9.084290502978234,6.463717237200093e-15,1.221820384882147e-14,1.1371840708694853e-14,8.403956558732651e-15,1.1391106902063305e-16,6.52931070913486e-17,3.795023195269701e-17,3.132188208731681e-17,9.602557610590704,9.239041751350449,9.098403746033114,1.2373625164724689e-14,1.1566002969228338e-14,8.442644481584678e-15,6.407691227027962e-17,3.7131482718075953e-17,3.385214815113029e-17
5729850276853096960,7.423255351787688,7.8319312361228945,7.589785793796427,7.345492910744625,3.442372465398696e-14,5.434348745905534e-14,5.287929817645254e-14,4.1687210540514045e-14,5.372710162174321e-16,4.172878939142052e-16,1.2521367792891067e-16,1.083329976001898e-16,7.986314957631482,7.579330606209815,7.361006201714332,5.4826941164201606e-14,5.3341811152752576e-14,4.182515116926542e-14,4.248571306043494e-16,1.379563073332117e-16,1.175664592619858e-16
4511281197869987840,8.362707225061612,8.676976441897093,8.651049713118514,8.573077515217847,1.449029109127717e-14,2.4953382469746377e-14,1.989665707237643e-14,1.34576427092444e-14,1.5245567897728225e-16,1.3135613434966207e-16,4.468309317586863e-17,3.3693533778818374e-17,8.840883808873283,8.624599118033963,8.585109066675564,2.4955511537444364e-14,2.0368561224165232e-14,1.354554156697309e-14,1.241031130176027e-16,4.7084685423136306e-17,3.665675884307433e-17
447552291079024256,11.109788672452957,11.387881983387654,10.934282681364397,10.453896709722578,1.154102896563948e-15,2.0547888794258747e-15,2.4293323164405298e-15,2.3803527235693396e-15,1.772072802392365e-17,9.608046806272163e-18,7.027896645100804e-18,7.519226315975464e-18,11.53136916001328,10.931854431629468,10.47188963322752,2.0939790678032073e-15,2.4325301248544194e-15,2.3827811002870277e-15,9.264603332951633e-18,6.777088983396561e-18,7.960645107814127e-18
2034740584693129856,10.343901077182252,10.498615954745386,10.503620750573536,10.459233258654514,2.3366817633993204e-15,4.6609411352533594e-15,3.612032919661924e-15,2.3686816550317033e-15,2.204054437453804e-17,1.6258809812857797e-17,7.79770047725661e-18,6.476237328181682e-18,10.664051495511547,10.473150457923474,10.470447857262705,4.654782595464903e-15,3.7114175481813375e-15,2.38594735606379e-15,1.5207867625951464e-17,7.764078906994307e-18,6.989852376170633e-18
6860594636227164160,9.432841184305197,10.0241529064491,9.731315647188008,9.433904747522021,5.4078361708033616e-15,7.215373838666493e-15,7.356542378325198e-15,6.090291797255782e-15,7.105501861689677e-16,6.456831705471309e-17,3.120493906430623e-17,2.918638099644599e-17,10.17513379299179,9.723982958773213,9.451891551168139,7.302414534399441e-15,7.399575682625187e-15,6.0965393253031675e-15,7.788278480568512e-17,3.448894914550038e-17,3.339473773622013e-17
5715869750293430144,10.81181464976887,11.212336982700275,10.87514401679871,10.554364424428712,1.5185676367618104e-15,2.4153785596324232e-15,2.5653249985386777e-15,2.1699725007333507e-15,1.519399545341512e-17,8.871552021202398e-18,6.610365028029503e-18,6.914183304597493e-18,11.362276238837278,10.868254999830455,10.571309825068901,2.446862158295593e-15,2.5792770867929646e-15,2.1742829985342086e-15,8.868846497971328e-18,6.3984116686991475e-18,7.433809480553496e-18
2931378985559009664,8.86270878207349,10.068040455442652,9.976187366245437,9.758996614159813,9.142742476437966e-15,6.929530614706477e-15,5.871175379501079e-15,4.514413690729524e-15,2.4693516153581703e-16,2.204303995244209e-16,8.4313626514321e-17,6.876362574417018e-17,10.27034660134142,9.956635164588391,9.780348043145011,6.6893105654351354e-15,5.972359395731877e-15,4.505062108880735e-15,2.078305587536946e-16,9.182624809171526e-17,7.029049165723216e-17
4120000297068017664,11.257208055058442,11.639006298459602,11.135312393497923,10.724033767332081,1.0075735958108282e-15,1.6304875260730964e-15,2.0187151513228025e-15,1.8560364164729658e-15,1.286507716589691e-17,7.567205443629868e-18,3.9904393279889335e-18,3.944707588673424e-18,11.796835450038134,11.137240595608347,10.742995497010995,1.639780886772213e-15,2.0132780645627504e-15,1.85627280086565e-15,7.314638558525734e-18,4.019215722547097e-18,4.211527340940319e-18
3070275307329447936,12.39096043869209,12.745069145286305,12.419032078139065,12.094965964848377,3.546302878154284e-16,5.886977038329061e-16,6.188525271151634e-16,5.250656579298764e-16,4.698117264865757e-18,2.0040585896481187e-18,1.8946370886496043e-18,2.1056081625776468e-18,12.901552482824595,12.413802850241986,12.111731315723219,5.927874586278462e-16,6.212678214192461e-16,5.261959168082923e-16,2.0020432381709686e-18,1.812958808971467e-18,2.2480218071602977e-18
3072827621710903040,12.173265644917286,12.760257594469298,12.235761524476157,11.631729803651552,4.3336490889643512e-16,5.805197000755348e-16,7.326480367935468e-16,8.044667127200946e-16,3.534392926242024e-17,4.3034395413905645e-17,1.0388179272935779e-17,5.227396242048823e-18,12.940586007998444,12.253791766755079,11.653234585917133,5.718545708685446e-16,7.199184326517388e-16,8.026868821930381e-16,3.803209117238298e-17,1.2204950709900248e-17,5.8258701855827565e-18
3230316994349138688,11.168283839509073,11.247335563001993,11.201752055483343,11.177073882468449,1.0935696890503436e-15,2.3387606319193132e-15,1.89888724718136e-15,1.2228422824953563e-15,1.2433238246608808e-17,9.925913767664247e-18,3.780632554485367e-18,3.22328184854862e-18,11.396083591545068,11.167490485478439,11.188329866049976,2.3718464139169365e-15,1.9579599577930803e-15,1.2317088263986708e-15,9.204206581000444e-18,3.8949486494100345e-18,3.500814369904624e-18
3126104766877639552,10.3606139124336,10.451201812515972,10.412891826311263,10.437096076196639,2.300988430551136e-15,4.868994399379271e-15,3.926840572109398e-15,2.417472650641975e-15,4.886107566455254e-17,3.584303212726007e-17,1.7275840324922246e-17,1.5365950842280485e-17,10.61767930879412,10.385477622636813,10.448241779834156,4.857896710106499e-15,4.023545815587002e-15,2.4352485199273922e-15,3.365516400048157e-17,1.7121801320618912e-17,1.6127235889496274e-17
4375232332023977984,12.206344942401131,12.495820508800666,11.94276808450915,11.432621525022164,4.20360619150528e-16,7.406137938573174e-16,9.596055833562703e-16,9.663876917600908e-16,5.400992411778984e-18,2.2231600001745287e-18,1.9434527811143925e-18,1.9459447979337307e-18,12.649920020822034,11.944261780579112,11.45273952878523,7.473981037843609e-16,9.574041105595787e-16,9.654820157407667e-16,2.1923061558908137e-18,1.897891480357058e-18,2.0731123262631854e-18
3844873556811289472,12.090835908598734,12.442310176304364,11.557621742820043,10.99605611147976,4.675473895616031e-16,7.780292587531375e-16,1.3682054085599966e-15,1.4446996095330585e-15,1.8902382020197374e-17,5.997242293108985e-18,5.8602976660167035e-18,5.363093388836408e-18,12.601106960540566,11.57433771788255,11.019753347769154,7.81766787172111e-16,1.346061531275988e-15,1.4385953788315138e-15,5.912905013745613e-18,5.60933724236027e-18,5.766283256338001e-18
3449518308229644672,12.588347818273746,12.648225628081267,12.372242472111527,12.143620534543189,2.956792668512226e-16,6.436203227203211e-16,6.461048649694771e-16,5.020555659659742e-16,6.8815640913936445e-18,3.3484907219354627e-18,2.3411438412348155e-18,2.0828330529266494e-18,12.786607246747526,12.354047686501886,12.16139872649434,6.589873855001746e-16,6.564186708254336e-16,5.026671557843046e-16,3.2984951970459513e-18,2.2964325414164747e-18,2.252835645986528e-18
1240831586711712640,11.323465161734646,11.746985288900948,11.345633031867965,10.980442273579534,9.47924908475802e-16,1.4761343430310728e-15,1.6632088500963397e-15,1.4656257632721908e-15,1.6713533742302622e-17,7.194457760960572e-18,5.1463723419816914e-18,5.766912268737972e-18,11.90213723668985,11.343897293390668,10.998126347443332,1.4882130390976266e-15,1.6643362891968751e-15,1.4675383563735268e-15,6.968424577767919e-18,4.978645940551133e-18,6.170660076171742e-18
1200150996515169408,12.708934930044705,13.040412365206759,12.484635716967777,12.044299429937496,2.645976775753561e-16,4.484923647663406e-16,5.825667762560746e-16,5.501488735026607e-16,4.305113244479631e-18,1.856964126282027e-18,1.7702929803843046e-18,1.9774028337864657e-18,13.206412272332688,12.486336558748484,12.062614065177264,4.476670100415666e-16,5.811194032115625e-16,5.505469663740667e-16,2.0102119404501724e-18,1.7021552044328698e-18,2.132661289276859e-18
3525651624365069696,10.377559067408555,10.79472671283472,10.339854464336657,9.949164861277495,2.265355541393818e-15,3.5483733993634877e-15,4.200086302336013e-15,3.789082449241125e-15,2.917551238608315e-17,2.1293385327909357e-17,1.4248813094680706e-17,1.3408615614296495e-17,10.954771033317972,10.340114218667019,9.969969001707149,3.5613248218138255e-15,4.195215866483823e-15,3.783139878888421e-15,2.176050547533331e-17,1.3942971095176895e-17,1.469449085691718e-17
1755189379660877312,7.692628093523972,8.46771951766242,8.263024861417112,8.707215053810081,2.6860170344316773e-14,3.025744084807552e-14,2.8443959751219344e-14,1.1893617802471251e-14,2.0872827730519602e-15,3.526978598744054e-15,2.0794388235872045e-15,1.4528595216653094e-15,8.647224734409907,8.231060064264959,8.722218481157249,2.982841015624711e-14,2.926684950081807e-14,1.1938578174080618e-14,3.789357698739491e-15,2.145938745787884e-15,1.6198238246089629e-15
2726699157968400000,13.20717109987536,13.557880092891335,13.187399825184801,12.811964374959302,1.6722128639970733e-16,2.784632982645233e-16,3.049580275142539e-16,2.712777970388456e-16,3.210985688952358e-18,1.5743669962555103e-18,1.604625212098725e-18,1.8605373587998638e-18,13.709630890539461,13.180876181537343,12.830217843461554,2.816226908576595e-16,3.065134436492309e-16,2.7148939056172893e-16,1.6230137879496528e-18,1.5195011438640808e-18,2.0170160954443853e-18
3630078050450724736,8.283206039134967,8.76024181295804,8.390671238219095,8.081497761574546,1.5591129698754807e-14,2.311124145135877e-14,2.5288991165617457e-14,2.1164153141079305e-14,2.53795810953104e-16,2.300143058549979e-16,2.8117199828495814e-16,4.340961433691451e-16,8.916460945036771,8.38414510761254,8.097881352226807,2.327746176639612e-14,2.541803403892253e-14,2.1217170145665115e-14,3.094391932427208e-16,2.8913867051634954e-16,4.677989571269743e-16
6883150498791639296,10.050863439532236,10.54011507859428,10.16322655641726,9.825066827839287,3.0606567331446876e-15,4.48615183762932e-15,4.942075518289615e-15,4.247890066430544e-15,1.2578361719171228e-16,2.947283417920881e-17,1.7171823637244532e-17,1.734290414054841e-17,10.697800234856818,10.155160992160376,9.84246243151982,4.51232015737822e-15,4.974341567143202e-15,4.2545636708552755e-15,3.1956775364754295e-17,1.72666183223506e-17,1.8930861381779066e-17
2014818606517803648,12.640614514382875,13.501020405728571,11.948279113258561,10.851122350824582,2.8178261441266805e-16,2.934349485401972e-16,9.547471149458334e-16,1.6510151546682093e-15,1.2848855472187853e-17,5.0621872855874995e-18,5.336241133697986e-18,5.934984812542497e-18,13.613697774876837,11.991814092203832,10.88725278492975,3.076386451558778e-16,9.163773856137452e-16,1.6253200244273494e-15,5.355709316839538e-18,5.10079892076177e-18,6.3046728227034285e-18
