wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1,wds_dec1,wds_ra2,wds_dec2,gaia_designation1,gaia_source_id1,gaia_ra1,gaia_dec1,gaia_parallax1,gaia_pmra1,gaia_pmdec1,gaia_pm1,gaia_phot_g_mean_mag1,gaia_phot_bp_mean_mag1,gaia_phot_rp_mean_mag1,gaia_has_xp_continuous1,gaia_ruwe1,gaia_phot_variable_flag1,gaia_non_single_star1,gaia_flag1,gaia_designation2,gaia_source_id2,gaia_ra2,gaia_dec2,gaia_parallax2,gaia_pmra2,gaia_pmdec2,gaia_pm2,gaia_phot_g_mean_mag2,gaia_phot_bp_mean_mag2,gaia_phot_rp_mean_mag2,gaia_has_xp_continuous2,gaia_ruwe2,gaia_phot_variable_flag2,gaia_non_single_star2,gaia_flag2,xm_chk1,xm_chk2,gaia_sep,gaia_br_diff1,gaia_br_diff2,syn1,syn2,syn_dm
1877,07466+0408,STF1137,AB,2021.1759,V,3.1043,0.0043,133.13,0.08,1.2,0.0,*,1,1,Gaia DR3 3137401591716802432,Gaia DR3 3137401591717991296,.,.,7.96,9.12,-11.0,0.0,-11.0,0.0,N,.,11.0,11.0,116.64724265045778,4.130583333331827,116.64787360334292,4.129993812722195,Gaia DR3 3137401591716802432,3137401591716802432,116.64725628788388,4.130598078888135,2.4076186077667603,-9.704732306284996,-0.0023261630815241,9.704733,7.6115556,8.047879,7.000323,True,0.9989549,NOT_AVAILABLE,0,!,Gaia DR3 3137401591717991296,3.1374015917179914e+18,116.64787975134408,4.13001366892768,2.414179985228724,-9.379304888937718,-0.0875724087224523,9.379714,8.935653,8.953296,8.810323,False,1.1736237,NOT_AVAILABLE,0.0,.,True,True,3.0721000971798045,1.0475560000000002,0.14297299999999957,7.837827349570031,,
1883,07574+1312,STF1162,AB,2021.154,V,9.1793,0.0039,327.32,0.02,2.7,0.0,*,1,1,Gaia DR3 3152143469962080512,Gaia DR3 3152143465664488320,.,.,8.0,10.17,-5.0,-16.0,-5.0,-16.0,,.,16.76305461424021,16.76305461424021,119.34439384074092,13.206790000000089,119.34297966704196,13.208936165695144,Gaia DR3 3152143469962080512,3152143469962080512,119.34438533404278,13.206801962762144,4.74615484537452,-1.925412599844526,-18.13701127038045,18.238926,7.667737,8.09951,7.0649614,True,2.7363088,NOT_AVAILABLE,2,.,Gaia DR3 3152143465664488320,3.1521434656644884e+18,119.34297399768286,13.208929960609153,3.594874394514875,-3.978789960339248,-16.98299318828001,17.442844,9.797621,10.054212,9.372791,False,3.4239957,NOT_AVAILABLE,0.0,.,True,True,9.118920953860583,1.0345486000000008,0.6814210000000003,7.900923849296188,,
1884,08014+1657,STF1173AB,AB,2021.154,V,10.4691,0.0032,50.27,0.02,2.1,0.0,*,1,1,Gaia DR3 667294435828710656,Gaia DR3 667294435828710016,.,.,8.47,9.93,-28.0,-14.0,-30.0,-9.0,T,.,31.304951684997057,31.32091952673165,120.34620323789323,16.949382222182003,120.3485320321971,16.951263192424097,Gaia DR3 667294435828710656,667294435828710656,120.34620011056558,16.949388506299663,12.197009387990322,-28.47829467744385,-13.666841651966724,31.587906,8.304366,8.5558,7.8863983,True,0.9465825,NOT_AVAILABLE,0,.,Gaia DR3 667294435828710016,6.6729443582871e+17,120.34853610094594,16.95122871428455,12.247097441736056,-30.64215645461076,-8.513865085682717,31.80295,9.872805,10.248252,9.3241,False,1.0365319,NOT_AVAILABLE,0.0,.,True,True,10.420990377969805,0.6694016999999999,0.9241520000000012,8.432262599755536,,
1887,08034-1312,STF1178,AB,2021.2195,V,5.1372,0.0057,329.91,0.06,0.1,0.0,*,1,1,Gaia DR3 5726093696598671872,Gaia DR3 5726093696598671744,.,.,9.26,9.36,-12.0,-18.0,-10.0,-14.0,,.,21.633307652783937,17.204650534085253,120.84948688512146,-13.20377444443738,120.8487611521724,-13.202521969649863,Gaia DR3 5726093696598671872,5726093696598671872,120.8494613932538,-13.203761115981742,15.394029044551043,-15.365129195146556,-14.680385607725285,21.250904,9.088047,9.436176,8.566721,True,0.83969724,NOT_AVAILABLE,0,.,Gaia DR3 5726093696598671744,5.726093696598671e+18,120.84871654609547,-13.202519815693217,15.38310081604418,-15.110824239313311,-12.924959586072005,19.884457,9.158021,9.513092,8.629757,True,0.983872,VARIABLE,0.0,.,True,True,5.175343718667504,0.8694550000000003,0.8833350000000006,9.264240209279176,9.346280110855409,0.08203990157623231
1889,08094+3021,STF1188,AB,2021.2415,V,16.4402,0.0312,201.28,0.01,0.7,0.0,*,2,1,Gaia DR3 876949931486982144,Gaia DR3 876949927190734080,.,.,8.71,9.34,-9.0,13.0,-9.0,10.0,T,.,15.811388300841896,13.45362404707371,122.34974531568548,30.34708555554648,122.34782487006882,30.342816854352403,Gaia DR3 876949931486982144,876949931486982144,122.3497279395329,30.34709661307484,11.665407775071264,-9.872514020273885,12.824754665555483,16.184587,8.529464,8.773609,8.120039,True,1.1506401,NOT_AVAILABLE,0,.,Gaia DR3 876949927190734080,8.769499271907341e+17,122.34781550130944,30.34285853192036,11.617532023389757,-9.476343499064544,10.401662892666502,14.071094,9.162074,9.456167,8.699353,False,1.0579479,NOT_AVAILABLE,0.0,.,True,True,16.373178357774073,0.6535700000000002,0.7568140000000003,8.653861696126985,,
1893,08105+0155,STF1194,AB,2022.2382,V,3.2753,0.0118,319.81,0.21,1.1,0.0,*,1,1,Gaia DR3 3090661665955214848,,.,$,9.4,10.7,4.0,-11.0,-37.0,40.0,,.,11.704699910719626,54.48853090330111,122.6147677877388,1.9175900000006656,122.61399801439757,1.918511674907741,Gaia DR3 3090661665955214848,3090661665955214848,122.6147124661869,1.9176627602466243,1.46719817535274,-6.222653229371518,-0.0688965899236842,6.223035,9.37173,9.404581,9.284195,True,1.0508838,NOT_AVAILABLE,0,!,Gaia DR3 3090661665955568640,3.0906616659555686e+18,122.61411772752037,1.9183511555949693,1.5192848800835808,-6.338732408344839,-0.0760129081237113,6.339188,10.48035,,,False,0.9946045,NOT_AVAILABLE,0.0,.,True,False,3.2742311887307864,0.12038599999999988,,9.396809363651744,,
1905,08277+2734,STF1228,AB,2021.154,V,9.0942,0.0018,351.76,0.01,1.3,0.0,,1,1,Gaia DR3 704074027489627264,Gaia DR3 704074027489627136,.,.,8.87,9.68,-3.0,-1.0,-3.0,-1.0,,.,3.1622776601683795,3.1622776601683795,126.91265162645377,27.561801111110363,126.9122432186774,27.564301198086014,Gaia DR3 704074027489627264,704074027489627264,126.91268633213852,27.561789005033383,5.796266614753005,-2.0791685239482462,-3.8721342065159865,4.3950386,8.745607,8.884505,8.481796,True,2.9173791,NOT_AVAILABLE,0,.,Gaia DR3 704074027489627136,7.040740274896271e+17,126.91227343984384,27.564275449055284,5.978345958328198,-0.5263864179607217,-4.215614157245173,4.248351,9.543539,9.779221,9.149806,True,0.8882134,NOT_AVAILABLE,0.0,.,True,True,9.047668669576,0.40270900000000154,0.6294149999999998,8.816856249452531,9.66292557087829,0.8460693214257589
1914,08554+7048,STF1280AB,AB,2021.2182,V,3.6694,0.011,358.94,0.04,0.3,0.0,*,6,2,Gaia DR3 1118916397395366656,Gaia DR3 1118916397393675648,.,.,8.81,9.1,-1330.0,-310.0,-1350.0,-420.0,NO P,.,1365.6500283747664,1413.8246001537814,133.83544892262833,70.79284356920772,133.83512092371112,70.79337375711916,Gaia DR3 1118916397393675648,1118916397393675648,133.83554432436412,70.79208043103725,86.30367448068573,-1353.9848522383277,-418.02948642361736,1417.0475,8.067136,8.887245,7.169298,True,2.2001705,NOT_AVAILABLE,0,!,Gaia DR3 1118916397395366656,1.1189163973953667e+18,133.8353488310195,70.79295091027184,86.35422037657243,-1329.0227845036802,-307.49498689893164,1364.1315,8.27417,9.134602,7.3422775,True,1.7662505,NOT_AVAILABLE,0.0,.,False,False,3.142267094852538,1.7179469999999997,1.7923244999999994,8.679805652847957,8.927930372164045,0.24812471931608826
1921,09014+3215,STF1298AB,AB,2021.2196,V,4.4797,0.0025,135.44,0.03,3.7,0.0,*,1,1,Gaia DR3 712054695201335296,Gaia DR3 712054695201440512,.,.,5.95,8.56,-3.0,2.0,0.0,1.0,N,.,3.605551275463989,1.0,135.35052590075162,32.252314444443336,135.35157406362023,32.25142336851645,Gaia DR3 712054695201335296,712054695201335296,135.35054455495805,32.25229732194957,7.013286831582661,0.7226320358241325,0.27563649567359,0.77341616,5.9515867,5.9736543,5.8814974,True,0.96789926,NOT_AVAILABLE,0,!,Gaia DR3 712054695201440512,7.120546952014405e+17,135.35158507689152,32.25141354870105,6.9703284874645774,0.5207467086085975,1.9260693998492808,1.9952244,8.631411,8.780519,8.3054905,False,0.9741943,NOT_AVAILABLE,0.0,.,True,True,4.489794092784733,0.09215689999999999,0.4750285000000005,5.968899864268007,,
1927,09079-0708,STF1316AB,AB,2021.3018,V,7.2264,0.0002,136.6,0.0,4.6,0.0,:,1,1,Gaia DR3 5756389944926973696,Gaia DR3 5756389949222838016,.,.,8.8,10.7,85.0,-58.0,74.0,-54.0,NV,.,102.90286682109492,91.60785992479028,136.96904739611315,-7.1391188887289,136.97038811974954,-7.140559586466099,Gaia DR3 5756389944926973696,5756389944926973696,136.969229058505,-7.139316690328124,14.765982689452004,78.35506609655084,-61.2358750860925,99.445206,8.542311,8.809014,8.058323,True,6.0615106,NOT_AVAILABLE,0,.,Gaia DR3 5756389949222838016,5.756389949222838e+18,136.9706108997978,-7.140750049307021,14.622496256800629,79.93728661784269,-68.79523197321578,105.46447,10.290808,10.753873,9.653314,True,3.3349912,NOT_AVAILABLE,1.0,.,True,True,7.140809674816835,0.7506909999999998,1.1005590000000005,8.680851094630444,10.561485708988304,1.8806346143578594
1928,09079-0708,STF1316AC,AC,2021.3018,V,8.4302,0.0001,281.07,0.0,3.6,0.0,:,1,1,Gaia DR3 5756389944926973696,Gaia DR3 5756389949222838272,.,.,8.8,9.9,85.0,-58.0,-1.0,5.0,NL U,.,102.90286682109492,5.0990195135927845,136.96904739611315,-7.1391188887289,136.96634608446723,-7.138389253396668,Gaia DR3 5756389944926973696,5756389944926973696,136.969229058505,-7.139316690328124,14.765982689452004,78.35506609655084,-61.2358750860925,99.445206,8.542311,8.809014,8.058323,True,6.0615106,NOT_AVAILABLE,0,.,Gaia DR3 5756389949222838272,5.756389949222838e+18,136.96701754645233,-7.138958546042174,1.3865058598023163,0.3495079295683072,4.9107458286031775,4.9231677,9.70952,10.200792,9.052344,True,0.9556501,NOT_AVAILABLE,0.0,.,True,True,8.004244430856913,0.7506909999999998,1.1484480000000001,8.680851094630444,9.977408110518294,1.2965570158878492
1931,09134+4220,STF1320,AB,2021.217,V,12.0425,0.0029,216.5,0.01,1.6,0.0,,1,1,Gaia DR3 816127250340780672,Gaia DR3 816127215981042560,.,.,9.5,10.5,28.0,-26.0,28.0,-27.0,Y,.,38.2099463490856,38.897300677553446,138.33850166372864,42.3293011109898,138.33581030130742,42.326607622231066,Gaia DR3 816127250340780672,816127250340780672,138.3385085475991,42.32931219628814,3.662637291983904,31.03749113924787,-27.27530374265049,41.3191,9.38736,9.64115,8.969711,True,4.2432117,NOT_AVAILABLE,0,.,Gaia DR3 816127215981042560,8.161272159810426e+17,138.3358378989349,42.32663741386579,3.847704732432932,28.94954562559549,-25.63122193520473,38.66569,10.589261,10.842867,10.180213,True,0.99308115,NOT_AVAILABLE,0.0,.,True,True,11.968461610665644,0.6714389999999995,0.6626539999999999,9.510262645489757,10.707159685956544,1.1968970404667871
1933,09127+1632,STF1322,AB,2021.1979,V,1.7683,0.0039,53.66,0.13,1.8,0.0,:,1,1,,,$,$,8.32,8.71,1.0,-3.0,1.0,-3.0,,.,3.1622776601683795,3.1622776601683795,138.16729630259567,16.525042222222375,138.167709014466,16.525333291698264,Gaia DR3 607913489302802560,607913489302802560,138.16714346565095,16.524921608904716,3.687268848584896,1.5956049374224188,-5.924201888605881,6.135318,8.330664,8.13187,7.9552045,True,1.0875608,NOT_AVAILABLE,0,!,Gaia DR3 607913489302800512,6.079134893028005e+17,138.16755586407334,16.52521744577018,3.663574154744779,1.739639345833221,-5.481564504196825,5.750991,8.690285,8.453742,8.272613,False,1.0105501,VARIABLE,0.0,.,False,False,1.7776583722553254,0.17666549999999948,0.18112900000000032,8.343538503163945,,
1939,09256+5401,STF1346AB,AB,2021.2168,V,5.7312,0.0006,314.31,0.01,1.2,0.0,*,1,1,Gaia DR3 1023042488145841408,Gaia DR3 1023042488145841792,.,.,7.69,8.59,-35.0,-22.0,-38.0,-23.0,N,.,41.340053217188775,44.41846462902562,141.40756858544958,54.01587444415516,141.40560698562837,54.01698206003887,Gaia DR3 1023042488145841408,1023042488145841408,141.40741733012203,54.01582018899888,5.264021673799615,-38.241230737739805,-21.793711259781418,44.015423,7.7045507,7.7510133,7.5860586,True,1.2884758,NOT_AVAILABLE,0,.,Gaia DR3 1023042488145841792,1.0230424881458418e+18,141.4054708345802,54.01692529118406,5.427820387822724,-35.070584604358395,-21.59514855066355,41.18612,8.721984,8.825296,8.512615,True,0.9976264,NOT_AVAILABLE,0.0,.,True,True,5.7252847033893355,0.1649547,0.31268099999999954,7.733956929667972,8.762903517880968,1.028946588212996
1944,09343+6648,STF1350AB,AB,2021.2416,V,10.2563,0.0005,249.41,0.0,0.1,0.0,*,1,1,Gaia DR3 1068346971415274752,Gaia DR3 1068346971415274880,.,.,8.26,8.31,-23.0,-28.0,-23.0,-28.0,NUW,.,36.23534186398688,36.23534186398688,143.58124056773732,66.79495888867812,143.57447222025232,66.79395682227462,Gaia DR3 1068346971415274752,1068346971415274752,143.58106040178052,66.79487997237176,5.282366531695846,-24.39307243821981,-31.331119705080145,39.70719,8.1596,8.367779,7.796822,True,1.0670983,NOT_AVAILABLE,0,.,Gaia DR3 1068346971415274880,1.0683469714152749e+18,143.5743139201245,66.7938673149837,5.309890787850893,-23.214010837321336,-29.04208047837461,37.179737,8.134848,8.347083,7.7661653,True,1.2086781,NOT_AVAILABLE,0.0,.,True,True,10.240843687506228,0.5709570000000008,0.5809176999999996,8.259672463760428,8.237332336146896,0.02234012761353199
1947,09277+1545,STF1353,AB,2021.1979,V,3.3369,0.0051,305.43,0.09,0.3,0.0,*,1,1,Gaia DR3 630692793249541504,Gaia DR3 630692788954450688,.,.,9.91,9.98,-35.0,-12.0,1.0,-24.0,,.,37.0,24.020824298928627,141.91350504921922,15.742168888830191,141.9128865752205,15.742652895061584,Gaia DR3 630692793249541504,630692793249541504,141.91430485314433,15.741609247034008,9.665910981828718,-20.04764150950514,-17.265032517464103,26.45731,9.550999,9.870722,9.052867,True,0.9631524,NOT_AVAILABLE,0,!,Gaia DR3 630692788954450688,6.306927889544507e+17,141.9135369075083,15.742147286477326,9.663118577237896,-22.566453732717484,-19.041221475114,29.52648,9.628762,9.954093,9.12017,True,0.8637291,NOT_AVAILABLE,0.0,.,True,True,3.291232108687722,0.8178549999999998,0.8339230000000004,9.707268555820978,9.787489554311808,0.0802209984908302
1952,09306+1036,STF1360AB,AB,2021.2419,V,13.8143,0.0007,242.31,0.04,0.2,0.0453,*,2,1,Gaia DR3 589720969909457792,Gaia DR3 589720969909458176,.,.,8.95,8.86,-204.0,-12.0,-196.0,-11.0,NV,.,204.3526363911168,196.3084307919556,142.6488692542612,10.601724443102526,142.64544860581807,10.599945720835889,Gaia DR3 589720969909457792,589720969909457792,142.6484056527638,10.601677709658528,28.227393525820823,-200.0573992539265,-12.881460773266976,200.47168,8.416221,8.860229,7.797645,True,1.6354356,NOT_AVAILABLE,1,.,Gaia DR3 589720969909458176,5.897209699094582e+17,142.64494717413737,10.59989430125245,28.261046947658272,-195.01924849224832,-12.46362881760201,195.41711,8.461516,8.89517,7.8592796,True,1.0227197,VARIABLE,0.0,.,True,True,13.819884037281632,1.0625840000000002,1.0358904000000004,8.665145096211905,8.697395979455006,0.032250883243101214
1961,09524+2659,STF1389,AB,2021.1979,V,2.4489,0.0047,288.55,0.11,0.6,0.0,*,1,1,Gaia DR3 646994083923349632,Gaia DR3 646994079632477440,.,.,9.12,9.5,118.0,-180.0,100.0,-180.0,O,.,215.23010941780427,205.91260281974,148.10963016402664,26.980811109901616,148.10881671331978,26.981027517761863,Gaia DR3 646994083923349632,646994083923349632,148.10979134910312,26.980768329957225,18.87925048840166,104.97271301319935,-170.24930886179152,200.01024,8.825013,9.189298,8.267125,True,0.96156013,NOT_AVAILABLE,0,!,Gaia DR3 646994079632477440,6.469940796324774e+17,148.10906302241443,26.981000013976733,18.854438197935444,103.67111255347376,-177.91642270960972,205.91734,9.194953,9.586407,8.583563,True,1.074628,NOT_AVAILABLE,0.0,.,True,True,2.4809948583254013,0.9221730000000008,1.0028439999999996,9.010899307837352,9.410401221928698,0.3995019140913456
1964,10043-0142,STF1404,AB,2021.198,V,6.4991,0.0092,295.47,0.08,0.8,0.0,*,1,1,Gaia DR3 3830034479163581312,Gaia DR3 3830034685322011136,.,.,9.08,9.72,-66.0,-23.0,-66.0,-21.0,NVW,.,69.8927750200262,69.26037828369117,151.06870653859934,-1.6927966666428904,151.0670759789029,-1.692011426274859,Gaia DR3 3830034479163581312,3830034479163581312,151.0686864363226,-1.6927746796171936,6.305679176599448,-66.01775497078683,-22.79307580244885,69.841736,8.896904,9.164191,8.461411,False,1.1317652,NOT_AVAILABLE,0,.,Gaia DR3 3830034685322011136,3.830034685322011e+18,151.06707161110177,-1.69200184115715,6.285525835049504,-66.37916239602328,-21.406981557454053,69.74562,9.494328,9.751502,9.076119,False,1.0550829,NOT_AVAILABLE,0.0,.,True,True,6.442557136377562,0.7027800000000006,0.6753830000000001,,,
