source_id,Jkc_mag_U,Jkc_mag_B,Jkc_mag_V,Jkc_mag_R,Jkc_mag_I,Jkc_flux_U,Jkc_flux_B,Jkc_flux_V,Jkc_flux_R,Jkc_flux_I,Jkc_flux_error_U,Jkc_flux_error_B,Jkc_flux_error_V,Jkc_flux_error_R,Jkc_flux_error_I,JkcStd_mag_U,JkcStd_mag_B,JkcStd_mag_V,JkcStd_mag_R,JkcStd_mag_I,JkcStd_flux_U,JkcStd_flux_B,JkcStd_flux_V,JkcStd_flux_R,JkcStd_flux_I,JkcStd_flux_error_U,JkcStd_flux_error_B,JkcStd_flux_error_V,JkcStd_flux_error_R,JkcStd_flux_error_I
3068804955345995776,10.857359415517344,10.847397111911906,10.78274603207067,10.701470202219213,10.573109101487532,1.8664494568326733e-15,2.9128703523312385e-15,1.7734607745247372e-15,1.1460720443890349e-15,6.882026798201437e-16,3.18461580703889e-17,1.3479926951375054e-17,7.475190416359498e-18,6.285175343731549e-18,7.517061138683421e-19,10.82315723182341,10.864687876853164,10.801489263266522,10.717610610549645,10.58257584614218,2.1437646598918668e-15,2.9223003444724936e-15,1.7577790930768304e-15,1.1540795773036814e-15,6.894291809921178e-16,3.6235090185782155e-17,1.3380980420203933e-17,7.411046553712944e-18,6.429238662587257e-18,7.537399371847886e-19
1339773992396845184,14.500134448997464,13.96720632332313,12.989257968220855,12.456119256748813,11.976267924742963,6.514876995444409e-17,1.645877357608521e-16,2.323896665088933e-16,2.2769437260740885e-16,1.8899609462735907e-16,1.017728309940085e-18,2.1271383476908754e-19,2.217324334394035e-19,1.5773899561311443e-19,6.174248695079419e-20,14.702977600859438,13.974479966664394,12.997174973000757,12.476727777653213,11.986987292733264,6.015184596017994e-17,1.6665103427383792e-16,2.326430113721711e-16,2.28343623767084e-16,1.891146106350485e-16,8.697100128138827e-19,2.209902531707096e-19,2.179901582281636e-19,1.6124795688769956e-19,6.159168416936511e-20
152946121873465472,15.009561599033312,14.394157974489293,12.941102760615117,12.106667651848007,11.341637592234832,4.075072693929853e-17,1.1107512488529601e-16,2.429287389577643e-16,3.141470163171687e-16,3.39082177252106e-16,2.011603844173657e-18,3.1818455112692083e-19,2.776374513214903e-19,2.186619163996682e-19,1.3423685987957943e-19,15.71287115301454,14.407797640845263,12.94196635719629,12.13216337465818,11.35302172495243,2.3729661263802263e-17,1.118100762543319e-16,2.4477860597050925e-16,3.1362787114030733e-16,3.3908713273941128e-16,1.1006932582160648e-18,3.325266724581326e-19,2.744011247668782e-19,2.2303279620590535e-19,1.3393290253882771e-19
152946126169301120,15.470762862264522,14.860197547191557,13.425206007386798,12.592956443539101,11.820244495277123,2.66474008585155e-17,7.231043616277879e-17,1.5553838922887676e-16,2.0073237478007764e-16,2.182037459235328e-16,1.2846526048744186e-18,2.1152841612526601e-19,2.504986822640268e-19,1.8234777935931186e-19,1.0156892870148631e-19,16.145178165169153,14.872122288513065,13.426648814416257,12.618524932685137,11.831661482889483,1.593561151999447e-17,7.29039542274266e-17,1.5663920643141112e-16,2.0038722306340263e-16,2.1820033189751324e-16,7.209845731978984e-19,2.245139679196385e-19,2.459379853508627e-19,1.8620333016135006e-19,1.0128015665297646e-19
3448933745999490944,12.702045478834755,12.551654124392822,11.886596450814821,11.484603260573103,11.10860624722465,3.413043381899426e-16,6.062033754141773e-16,6.416252103890081e-16,5.571327594639534e-16,4.202594628659004e-16,3.6676680458577536e-18,5.534985399332769e-19,5.107574843913958e-19,3.9823070185395445e-19,1.3931367023104035e-19,12.739788779206483,12.56733998246209,11.897739323345188,11.503684472162906,11.119154209042353,3.668803809347265e-16,6.090655099019203e-16,6.4041909222495815e-16,5.595078847777194e-16,4.205893935116966e-16,3.623506533837175e-18,5.731159127845373e-19,5.053488485159826e-19,4.069767147550107e-19,1.392111902762758e-19
869253899848997504,11.819202165877918,11.704262537529676,11.04732382127316,10.660917367872017,10.31254220423071,7.696249416071666e-16,1.3230461245289658e-15,1.3899221357044655e-15,1.1896879228382204e-15,8.748691817874441e-16,9.051060353226291e-18,2.1937940368913222e-18,1.6231877283023548e-18,1.1147382268431127e-18,2.9172045928123917e-19,11.855148587740722,11.715468649517536,11.058834295202669,10.679675779375739,10.323056040404108,8.286679933864959e-16,1.3347887578649331e-15,1.38683975281894e-15,1.1951149750868884e-15,8.755835301625801e-16,9.140020658297423e-18,2.23281915664049e-18,1.5992097740665313e-18,1.140236923667246e-18,2.906319615611436e-19
726636998227397504,15.450754589617056,14.75994101148817,13.703725606690483,13.058321705473759,12.537401525921936,2.7143019840973062e-17,7.930555255898935e-17,1.2034547275956812e-16,1.307589178718408e-16,1.1271958719839706e-16,9.038621440671845e-19,1.750536201707865e-19,1.6984409158517198e-19,1.2500320985464576e-19,6.235186390837947e-20,15.709618272735236,14.75559875020559,13.709200609240948,13.079499945659197,12.548245583071708,2.380086225456325e-17,8.116345012849916e-17,1.207479472358259e-16,1.3106297498454872e-16,1.127773191730497e-16,7.339557116706019e-19,1.8694481535453074e-19,1.67163912696564e-19,1.2770840720205113e-19,6.212808602999577e-20
2531509253895360000,11.437291655737347,11.22387555516335,10.494439780886388,10.072539433286025,9.705194577687507,1.0940655362612914e-15,2.0593481689731955e-15,2.312832000571614e-15,2.0454281410402536e-15,1.5306721093871226e-15,1.3249611111418167e-17,2.6195544691638908e-18,1.6212973521433753e-18,1.4420218509291637e-18,5.428454398766443e-19,11.499134037508343,11.232688626849825,10.505406515695274,10.09161024466992,9.71577941300394,1.1502344877144758e-15,2.0822101024848755e-15,2.3088589041948247e-15,2.0541677288421423e-15,1.5318217609869147e-15,1.281010774078833e-17,2.668700767520895e-18,1.6083288083912041e-18,1.4729967013483068e-18,5.425338384888387e-19
3002604906423899392,9.621243504990076,9.714446741076603,9.710995061221013,9.694957832187889,9.656723276829766,5.827235877349205e-15,8.269919908463058e-15,4.7590687149827804e-15,2.896122096229164e-15,1.6005553200243123e-15,4.4019916579496656e-17,9.557685676637195e-18,3.265208590356304e-18,1.843681396006552e-18,6.078163348156838e-19,9.559264773573029,9.734500046572943,9.729830167408505,9.70962606426541,9.666060536297284,6.866478911363108e-15,8.275609345369092e-15,4.716587905657134e-15,2.9203141602147965e-15,1.6035990322251858e-15,4.95229067298879e-17,9.50026113121044e-18,3.217918505586838e-18,1.8828842559756766e-18,6.067184134948115e-19
3086327356759965312,11.083872017521507,10.583654225710323,9.609008361365689,9.072024612619444,8.588367205880395,1.514994977222674e-15,3.713798271161402e-15,5.227772206025238e-15,5.140319988279958e-15,4.281669267102077e-15,3.724050553352838e-17,5.185168144904103e-18,6.681379602585189e-18,5.2045949031843855e-18,1.9337037166685707e-18,11.297805048077668,10.592696934751888,9.616871333276489,9.092904996443398,8.599095736098942,1.3845797664740402e-15,3.754233027999627e-15,5.233731836412011e-15,5.153686555097114e-15,4.2843180695627215e-15,3.101790204364483e-17,5.33486321998061e-18,6.58499746412658e-18,5.318227339336132e-18,1.9310420978513766e-18
698164083770724992,12.103354660142422,11.637163906255427,10.683657251052423,10.078980602645977,9.576914662530335,5.924042096056338e-16,1.4073899242023159e-15,1.942929756114489e-15,2.0333294878418473e-15,1.7226384435256419e-15,1.484882965508603e-17,2.6715505552076285e-18,2.291795159946637e-18,2.067231075759843e-18,1.1002752710966202e-18,12.287710052291354,11.636505135479208,10.691001160646149,10.100162709323943,9.5878179496431,5.563601032942043e-16,1.4354826435748237e-15,1.9460748304546746e-15,2.0380503839266155e-15,1.723426712782963e-15,1.279133412606055e-17,2.773232969404688e-18,2.2775886943499833e-18,2.1069261808973453e-18,1.0982891178943977e-18
4302717929593765760,11.570997560721864,10.950868731843638,9.827902860777428,9.21657179545975,8.680591518793136,9.672995276762201e-16,2.648088573084338e-15,4.273255454932309e-15,4.499572789853817e-15,3.932994983603088e-15,2.05347299749615e-17,3.288325494803664e-18,3.7584652790224116e-18,2.8388710506446497e-18,1.003046872711326e-18,11.913635890588639,10.957079742017175,9.834308052023477,9.238277718318034,8.691471162721204,7.852096779336518e-16,2.683910956165489e-15,4.2838748935365595e-15,4.507844356883901e-15,3.934880384782838e-15,1.537470744816022e-17,3.561510611918365e-18,3.7141608272762235e-18,2.901105266222741e-18,1.0030567008992804e-18
4243487405674683776,12.308968367197025,12.247793703360873,11.6022433907455,11.21446704140373,10.84060324693683,4.901992620444947e-16,8.01978117906591e-16,8.33724653097978e-16,7.145180156473207e-16,5.379212503325401e-16,3.493338295486761e-18,6.779162712438173e-19,6.481362632734518e-19,4.901024008841816e-19,1.3433095798646911e-19,12.340183147506695,12.260816782035644,11.61370197541807,11.233531298448451,10.851151120962914,5.301109083379863e-16,8.077431564713837e-16,8.319154881530089e-16,7.175752989818787e-16,5.383435965616494e-16,3.4320143558753296e-18,7.092574883432114e-19,6.384777563995233e-19,5.013089236637348e-19,1.3423268860265995e-19
6903860624935570560,11.220820718121594,11.102451997040841,10.79080961137334,10.609346819600724,10.44002906382854,1.3354625469895539e-15,2.3030279102505393e-15,1.7603383703242923e-15,1.2475595129647126e-15,7.779440696364395e-16,7.8281299129367e-18,1.712910935290677e-18,1.01850892112659e-18,7.137288978393144e-19,1.6272420250289616e-19,11.225644761627795,11.118924216252697,10.806457714571,10.625576154937956,10.449898584766192,1.4797286936121544e-15,2.3122261765677983e-15,1.7497536743488685e-15,1.2561732415740353e-15,7.790414509960525e-16,8.0397068102756e-18,1.7133544037686966e-18,1.0031042995047372e-18,7.302720547682421e-19,1.6261458578191322e-19
515708925243187072,13.096598657112338,12.43054055471212,11.087934900548596,10.212332451300746,9.482807153901483,2.3731245774505166e-16,6.77741029648121e-16,1.338893520373725e-15,1.798320187039233e-15,1.8786122002324426e-15,4.00202955133579e-18,5.878580679456714e-19,7.850069975723156e-19,6.545213519816162e-19,3.023690016135252e-19,13.64258671184662,12.418792172089557,11.088806124294347,10.237149058211923,9.494337813607014,1.5973692331828573e-16,6.983660701281251e-16,1.349079522634332e-15,1.7964716859584757e-15,1.878386137817926e-15,2.4907471487890733e-18,6.356065797002432e-19,7.74088537569748e-19,6.685776198145692e-19,3.016380010793005e-19
3895404602964117504,12.788612168453085,12.185486240730217,10.960385971824024,10.155842640061778,9.512420182164306,3.1514841890552096e-16,8.493476777762061e-16,1.5057941697408393e-15,1.8943618716967656e-15,1.8280662348903326e-15,9.059764154329821e-18,1.5296405494297427e-18,1.6337492098536485e-18,1.410385925313446e-18,4.840379884503086e-19,13.222814041961684,12.171616534113799,10.962519628432812,10.179224519492632,9.523726307525838,2.3513343219754783e-16,8.769066960434925e-16,1.515486767349141e-15,1.8949170008053266e-15,1.8282242995060015e-15,6.336142363299423e-18,1.6628186813536428e-18,1.6218996494628573e-18,1.4408909668897257e-18,4.825325238219813e-19
3596223434597126784,11.275720284255137,11.338374299177058,10.775666869165072,10.424425318208868,10.082326741211624,1.269614536650478e-15,1.8532340897187182e-15,1.7850617838392156e-15,1.4792101313562434e-15,1.0815069222585485e-15,1.0865925715481446e-17,2.0047293722764365e-18,1.6622763676538607e-18,1.205750811477101e-18,3.0864208118905967e-19,11.290870524040693,11.352769724817595,10.788041565642711,10.443065107052885,10.092809686099283,1.3934512849562182e-15,1.8641983106284075e-15,1.7796859577533994e-15,1.4861202678795034e-15,1.0824207910443298e-15,1.0995055302901707e-17,2.0236084645166924e-18,1.6245924396623276e-18,1.2341237957148338e-18,3.0842295782166335e-19
