source_id,Jkc_mag_U,Jkc_mag_B,Jkc_mag_V,Jkc_mag_R,Jkc_mag_I,Jkc_flux_U,Jkc_flux_B,Jkc_flux_V,Jkc_flux_R,Jkc_flux_I,Jkc_flux_error_U,Jkc_flux_error_B,Jkc_flux_error_V,Jkc_flux_error_R,Jkc_flux_error_I,JkcStd_mag_U,JkcStd_mag_B,JkcStd_mag_V,JkcStd_mag_R,JkcStd_mag_I,JkcStd_flux_U,JkcStd_flux_B,JkcStd_flux_V,JkcStd_flux_R,JkcStd_flux_I,JkcStd_flux_error_U,JkcStd_flux_error_B,JkcStd_flux_error_V,JkcStd_flux_error_R,JkcStd_flux_error_I
196143842081588352,9.941128709127405,9.833173477998994,9.62181906151384,9.478414170948994,9.340605857921759,4.3401877450381766e-15,7.413283500008202e-15,5.166451721081194e-15,3.5353655984473116e-15,2.1414979196116617e-15,1.558923270501517e-16,7.364936111013925e-18,3.1203082650423326e-18,5.192366375722047e-18,2.733761738603735e-18,9.935719514434345,9.851607208489465,9.639036182745595,9.494444966906112,9.350250294915998,4.854585945423363e-15,7.42945773826888e-15,5.127970603636743e-15,3.560426405214761e-15,2.1449633798267668e-15,1.5975060264915178e-16,7.296482434712213e-18,3.097414714098187e-18,5.26505239533538e-18,2.7434205793194205e-18
988040802490379008,10.312122686457414,9.827480720258738,8.925067947825255,8.35843951973056,7.88693177621861,3.083975543929807e-15,7.452255082416587e-15,9.815056882549928e-15,9.918002013146452e-15,8.169345984821732e-15,4.597072695371733e-17,7.087231058686912e-18,8.325355600708889e-18,6.058363858974811e-18,2.2796283361472496e-18,10.465597477027622,9.827832383817718,8.933602437638154,8.379133600040202,7.897771096124334,2.9798953273235746e-15,7.59393798971031e-15,9.820170427060102e-15,9.945498586057561e-15,8.173565769083766e-15,4.071684830966128e-17,7.639957827361045e-18,8.186975614756795e-18,6.189810404746557e-18,2.2746093257283415e-18
1549775731140126592,8.978467297616,8.947721659532778,8.288203303122444,7.962220517916876,7.484043470701714,1.0533509249642803e-14,1.6756809645881213e-14,1.764569136078332e-14,1.4286037731777108e-14,1.1839752167291465e-14,1.0776995162049746e-16,3.812166957440402e-17,2.7747622248808144e-17,4.2353361111924633e-17,9.329361429303334e-18,9.020728171320373,8.961724449630655,8.307791617553644,7.983266020755384,7.494495046448794,1.1275835500685445e-14,1.68620440748593e-14,1.747605299375647e-14,1.4321008143519844e-14,1.1850099076577865e-14,1.0866627821290128e-16,3.79117913603583e-17,2.935026754926449e-17,4.323988999359508e-17,9.365822056757605e-18
232299873213865600,8.329087833254533,8.221486556353337,7.505813417189792,7.185611264180061,6.52344424881413,1.9156883877358565e-14,3.271036403691765e-14,3.627393188292597e-14,2.9211610035176024e-14,2.8680208250617965e-14,3.198055519437339e-16,1.3929088961672077e-16,1.6503949381638396e-16,1.52799026260776e-16,5.464903867594139e-17,8.392064171015873,8.243753390442041,7.545157736082363,7.211815058341518,6.533831476751434,2.0119367873923272e-14,3.266620203848957e-14,3.527742730243733e-14,2.914432334992778e-14,2.8706973559735095e-14,3.197278762862678e-16,1.4323956601374813e-16,1.6514488306293034e-16,1.5622192357418958e-16,5.4636620242015325e-17
992677928355710080,9.314555130880414,9.140130909913697,8.968458365036206,8.85199719402376,8.742907849816817,7.729260554017102e-15,1.4035491839789967e-14,9.430542008578936e-15,6.295078097548428e-15,3.713614852578459e-15,6.067304519690386e-17,1.48930680351623e-17,6.669074255726795e-18,6.260147164875251e-18,2.831992192095138e-18,9.305168207914184,9.15787472456454,8.985638718784973,8.867581629654612,8.75249905193304,8.677062324023087e-15,1.4075055310758515e-14,9.360617787113398e-15,6.342308283238587e-15,3.719806759098528e-15,6.309518234375869e-17,1.4729013740243507e-17,6.574306381581726e-18,6.369634305021583e-18,2.8214378653859034e-18
930501641021758720,10.769705206289842,10.666234384894015,9.9975371617968,9.4457303719621,8.962735433064609,2.0233821644223426e-15,3.44180488017564e-15,3.655149419698042e-15,3.643408365957557e-15,3.032954022637373e-15,9.10750829139426e-17,5.887738914353722e-17,3.3478190255690265e-17,3.016319020552502e-17,1.1540097412649493e-17,10.802785101907173,10.671537120511974,10.008782721530803,9.467913337176828,8.972747098446828,2.184368772279914e-15,3.4912837883536058e-15,3.64793348849206e-15,3.648502642450655e-15,3.0368347519956173e-15,9.681245008406179e-17,6.073531257405413e-17,3.336632371843311e-17,3.0746300303698994e-17,1.1577896673864264e-17
2174998106161996672,10.297859309807528,10.189721214321633,9.582796120079792,9.218279369478331,8.874331192489109,3.1247571903002085e-15,5.338159109731064e-15,5.3555188465201374e-15,4.492501721588506e-15,3.2902395844792915e-15,2.183637526259181e-17,3.793104802810727e-18,3.744899881053638e-18,3.0761207143605817e-18,1.1586340236280187e-18,10.321457823501914,10.202550676546036,9.594942049442896,9.23702616718867,8.884863821113047,3.4029602066719145e-15,5.3774914603104904e-15,5.3405155042774755e-15,4.513043640679358e-15,3.292869136547939e-15,2.2055919879995514e-17,3.88938602628284e-18,3.709115421203711e-18,3.1413464392906757e-18,1.157662279061195e-18
2662541039579047680,11.095948184304952,10.290501595012156,8.999891229492576,8.275158716545647,7.679124427290475,1.4982377182788275e-15,4.864960987701467e-15,9.161435075009519e-15,1.0708694112553985e-14,9.892594989382905e-15,6.841100188916934e-17,1.1658818034768573e-17,9.931039824046302e-18,1.0229076268838267e-17,5.2538902090487305e-18,11.594472118809694,10.29221135448461,9.003951978826645,8.298008438154543,7.690055189159732,1.053540299008914e-15,4.951256872260698e-15,9.204055069579785e-15,1.0717083754034868e-14,9.896871337542999e-15,4.4616362263020335e-17,1.2197827598137943e-17,9.846674356889037e-18,1.0395654487083271e-17,5.231692450347651e-18
2535725468671479936,9.442190057919682,9.316345392049573,8.723864141855856,8.327454694773465,7.954455085361815,6.872013070253206e-15,1.1932785753524802e-14,1.1813384601250941e-14,1.0205120146277389e-14,7.6767600436029e-15,2.5874919277544657e-16,1.53008868626848e-16,8.060746322650661e-17,7.265093482990068e-17,1.458774079070009e-17,9.463822021498098,9.32691545670873,8.737681748108766,8.346930834361547,7.96479350132498,7.497408796256493e-15,1.204574921856647e-14,1.1762165903281095e-14,1.0244898646562448e-14,7.684269705065755e-15,2.793152314386294e-16,1.5525685093668691e-16,8.021554837987128e-17,7.438505443435629e-17,1.470871743911379e-17
360070713563946240,10.323530209633738,10.18562553610445,9.518599602407008,9.129447803132201,8.78403970503193,3.0517427124068005e-15,5.358334057348319e-15,5.681724337222985e-15,4.875519286437396e-15,3.575560393805067e-15,5.0309486057991605e-17,4.512409840437298e-18,4.185543292929053e-18,3.7531607314938575e-18,1.2304740477835511e-18,10.365226940051931,10.197135627145965,9.530008755187037,9.148245785629495,8.794532004106873,3.268505529185493e-15,5.4043783950060805e-15,5.66965323970702e-15,4.897581657707898e-15,3.578550896023306e-15,4.850672448016576e-17,4.674412081040001e-18,4.164746950369764e-18,3.8309560160763056e-18,1.2284514129769678e-18
4408803003301115648,9.559775701965656,9.431653098186107,9.101464353032604,8.881359230534379,8.665167306585552,6.1666559537546685e-15,1.0730470395956945e-14,8.343230820861497e-15,6.127118895163545e-15,3.989266751364103e-15,6.400384828960946e-17,1.9228091108907628e-17,8.880238402982745e-18,5.317136923659526e-18,1.2402353414224518e-18,9.566586683656737,9.448496230103554,9.116839171925367,8.898322687317563,8.67511857055639,6.820329028527958e-15,1.0769647977781915e-14,8.295151671543718e-15,6.165253310588244e-15,3.994593323313706e-15,6.714098604463937e-17,1.9036083299756686e-17,8.725482714874747e-18,5.439701242007691e-18,1.2376016035270797e-18
2801579919908589184,9.430909412762105,9.72293561529806,9.463857463925628,9.346821407211927,8.762225196476756,6.943784513187606e-15,8.205513302508203e-15,5.975538026077898e-15,3.990905433814392e-15,3.6481267703678815e-15,2.229389173992205e-16,1.1121202194736792e-16,6.868027884276091e-17,5.655309032900205e-17,1.1120058144391369e-17,9.435406139826847,9.738239878184874,9.482294442756103,9.370776822757502,8.772480472081366,7.69622124675573e-15,8.247152945294654e-15,5.9243706659452734e-15,3.989966698055478e-15,3.651975128708494e-15,2.4517000177710793e-16,1.114137029286579e-16,6.87864420789361e-17,5.784788401839568e-17,1.1207517695081234e-17
4410523292318590080,10.693953186127537,10.359450768098771,9.289421550808925,8.692156700212045,8.165411989725186,2.1695952708965574e-15,4.565619272096166e-15,7.016998435132983e-15,7.293522379999078e-15,6.321137015698907e-15,3.5469606171826364e-16,8.687928219964628e-18,8.0117016173378e-18,6.068425632492367e-18,2.0880148294307837e-18,10.98687007683335,10.365203260418756,9.296503053916727,8.713752042052551,8.176241982917677,1.843707274641403e-15,4.6293359205891335e-15,7.030055901224519e-15,7.307674306584582e-15,6.32445645653867e-15,2.736741913452055e-16,9.186840186633613e-18,7.898934407556242e-18,6.195534658812575e-18,2.0853271349623407e-18
4388244541039645568,9.880279742674297,9.88938112382613,9.427240556657871,9.121989128638887,8.825449568026905,4.590374336929583e-15,7.039268817412014e-15,6.180502370555579e-15,4.909127915855505e-15,3.4417567496857043e-15,2.569336834576752e-17,4.83370122518921e-18,3.44890868969036e-18,2.467236557664577e-18,8.19520237635761e-19,9.886727581159457,9.906311108018418,9.440680518130687,9.140019194281866,8.835792133925612,5.078657992801917e-15,7.064404472164066e-15,6.155846654019779e-15,4.9348314321548385e-15,3.445110422332534e-15,2.615757623593222e-17,4.9153381377966624e-18,3.399750006073968e-18,2.5225522382336552e-18,8.1576110834745245e-19
2702642603761378560,10.432961343142622,10.409564795243949,9.817289172535382,9.458608092857695,9.122481328757793,2.7591509618059725e-15,4.359674665806962e-15,4.315233801574456e-15,3.6004498231839006e-15,2.6179868964968726e-15,2.808428367724546e-17,5.465674795815829e-18,3.563221125209268e-18,2.885040708439116e-18,1.1378727324475359e-18,10.450940074440283,10.42245554626383,9.82954842856805,9.47722984628074,9.13296386371302,3.0203965826426163e-15,4.391549491548616e-15,4.302695660949549e-15,3.6173294279135395e-15,2.6202000736646283e-15,2.925452061765924e-17,5.521971819088725e-18,3.522534495560228e-18,2.9456284754481375e-18,1.1350725354873563e-18
3264801870883734912,8.53803743340493,8.577266260009754,8.313147540500722,8.089995297538472,8.008991023139522,1.5803199643886665e-14,2.357075512307088e-14,1.7244912050651184e-14,1.2699946194143422e-14,7.300684667912946e-15,1.828483206161596e-15,6.385335680855582e-16,2.5965358815213586e-16,2.3696066977098765e-16,4.654139949975981e-17,8.537220730079994,8.607737740130627,8.336696754635756,8.107074854261032,8.017347486467475,1.760158219277583e-14,2.3361724815619285e-14,1.70169333609824e-14,1.2777622648150546e-14,7.321178664488492e-15,1.990837259575477e-15,6.243814303976246e-16,2.574269427165995e-16,2.421292608738705e-16,4.613735897823379e-17
3686838448448130304,9.52317209539013,9.757405484296807,9.296404883015803,8.779410592291384,8.454929483932261,6.378097616917608e-15,7.94909717798858e-15,6.97201072953923e-15,6.730320765401686e-15,4.8415921972055914e-15,5.226518215453463e-16,1.8063971010143496e-16,2.538208406200634e-17,5.659699311326931e-17,3.356557392292588e-17,9.529555814423619,9.77658937406213,9.30809530602141,8.799637685358963,8.46404504167695,7.056960299658665e-15,7.960938160210612e-15,6.9553962617676914e-15,6.7518832774362555e-15,4.85178986921974e-15,5.659290968996378e-16,1.7357046710867405e-16,2.642829732120928e-17,5.73602339713616e-17,3.3503432732134906e-17
871555173389190528,10.700389578314038,9.903109545206863,8.531493174923284,7.7687754717002235,7.11147952810893,2.1567716620622692e-15,6.950822238274443e-15,1.4103364489662154e-14,1.707221263708377e-14,1.668661280628462e-14,1.9192103027650263e-16,1.0442545726747681e-17,1.3724273168033158e-17,1.3027738974305796e-17,8.820344477064721e-18,11.307292188485288,9.902834710013291,8.534805353608025,7.792560192534669,7.122626027279761,1.3725340415211464e-15,7.087060104802671e-15,1.4178747174874923e-14,1.7070880531122102e-14,1.6690509299766812e-14,1.1060223467319701e-16,1.108786487567446e-17,1.3410661230857755e-17,1.325778873698342e-17,8.808418754645087e-18
3813469473202601856,8.35192085615958,8.491012873243665,8.067534124181051,7.8087593695405175,7.474938977284445,1.875822140348905e-14,2.5519658046012038e-14,2.1622522132993546e-14,1.6454938072507705e-14,1.1939452417703449e-14,2.530928590935664e-16,7.143058561529784e-17,3.184700463239395e-17,6.615502980636305e-17,7.78583854407302e-18,8.35957207591231,8.507798431292226,8.083960660987604,7.827348154442564,7.485277223331021,2.073056647620664e-14,2.5614190046586033e-14,2.147710476402197e-14,1.6532584009333577e-14,1.1951133856663358e-14,2.748391496780609e-16,7.001711605713723e-17,3.6171743208122186e-17,6.748820546103212e-17,7.777098810960864e-18
3226110469020114048,10.007052020399449,9.980126505664213,9.522478606181785,9.232589064953522,8.960562557997832,4.084502741010566e-15,6.474845318215516e-15,5.661461489927951e-15,4.4336802984027095e-15,3.0390299267419398e-15,2.6106083432696133e-17,5.743978130744963e-18,4.114765032809212e-18,2.6406144437775997e-18,9.193246610167237e-19,10.017942486844477,9.996311925945339,9.535985832959692,9.250286923278235,8.970817829208126,4.500523204665954e-15,6.50242317256682e-15,5.6385270315386214e-15,4.4582583401602605e-15,3.042235769581589e-15,2.7113683138900787e-17,5.8802036061473496e-18,4.0436112416852074e-18,2.6983585113137284e-18,9.156872735099785e-19
3438769589929973760,10.501768406587907,10.357074320762795,10.200209957986537,10.10950691727583,10.004119067574692,2.5897189658667826e-15,4.575623393268342e-15,3.032745847849099e-15,1.976957044786498e-15,1.1622843040831376e-15,2.330836027298104e-17,5.595122024693443e-18,2.3227846282524955e-18,1.5400859382374426e-18,5.477721834460319e-19,10.491951529958405,10.376858491634177,10.217547750868558,10.124951486336524,10.01366218816062,2.9084351723084773e-15,4.579906410240211e-15,3.009822605360858e-15,1.9920461954223676e-15,1.1642738006009304e-15,2.4615126401158435e-17,5.5627036094095775e-18,2.2832281075716366e-18,1.572628804846977e-18,5.477293287273308e-19
890661112067304320,10.866190593771258,10.466774989224898,9.599089459040421,9.100269472956874,8.653864612324945,1.8513296749437744e-15,4.135899759073289e-15,5.27575010657022e-15,5.0083216266617495e-15,4.03101259454376e-15,3.03276873607831e-17,4.3167307900822286e-18,4.695097968932515e-18,3.89442213361463e-18,2.168581271895584e-18,10.998689005672516,10.475026766838223,9.608024680791065,9.120550668563151,8.664598421026579,1.8237461904869425e-15,4.183977046109283e-15,5.276550848807225e-15,5.024116861403184e-15,4.033486721812489e-15,2.7298024914744954e-17,4.54690007465065e-18,4.635645304771419e-18,3.9699955774193635e-18,2.1660279936108823e-18
866055106994631168,10.236331898666798,10.328768625182423,9.867036037049331,9.571982222792883,9.29738874306274,3.306947045258754e-15,4.69648078615127e-15,4.121977199571241e-15,3.2434492793928165e-15,2.2284582538555626e-15,3.195100312426278e-16,6.5014620905440924e-18,3.0356709280189984e-18,2.734998698988014e-18,2.029891553931104e-18,10.248047923679566,10.343797797037812,9.880438677977498,9.589745997937687,9.307674363500535,3.641001270922629e-15,4.7215096449370644e-15,4.105674627634082e-15,3.2612312922455463e-15,2.2307466763931627e-15,3.02474506300937e-16,6.551991200965324e-18,2.996706234680313e-18,2.7762428994364302e-18,2.027419838528735e-18
3097747606079523328,12.13224535236214,11.380397741010395,10.208971703168395,9.477084687115287,8.899608882356183,5.768486214002342e-16,1.78287503440508e-15,3.008370481892056e-15,3.5396973046829813e-15,3.214522330589179e-15,1.74067462761542e-17,3.045023867850416e-18,4.24439411175284e-18,3.0211005939830288e-18,8.14519691617829e-19,12.492634209398126,11.371185371652313,10.212706803577941,9.499420525191386,8.91070807000293,4.606661659226253e-16,1.8328454736472813e-15,3.0232723947216898e-15,3.544147515546804e-15,3.215413064441749e-15,1.2548520477825487e-17,3.281616952112835e-18,4.050849821275282e-18,3.0933152948170525e-18,8.134304159000783e-19
712926676641739648,11.549262977959877,11.417440940386523,10.815417641006725,10.46533390186822,10.160611937325939,9.868583243176116e-16,1.7230727881924928e-15,1.7208893369372315e-15,1.4245130732106532e-15,1.0062716215449655e-15,8.876915147344526e-18,1.484110026424429e-18,1.230583880868202e-18,9.265658964490387e-19,2.41546858694419e-19,11.572302237777135,11.430803123559972,10.827239657536811,10.483477362235913,10.17100088696819,1.0752739013318292e-15,1.7349171917235387e-15,1.7165803508456474e-15,1.4318220791951912e-15,1.0072091099781109e-15,8.90769607857115e-18,1.5255786663236127e-18,1.2147846558136183e-18,9.474438954495584e-19,2.415425238920227e-19
712251885740677632,10.708583559123205,10.683816656092315,10.170789111485334,9.856717416873032,9.568038462601812,2.1405559126037117e-15,3.3865176043046034e-15,3.1160495528519246e-15,2.495244076314361e-15,1.7367792226970943e-15,1.4077871059498982e-17,2.28389111040513e-18,1.9919445490982825e-18,1.5064136782384653e-18,4.141703621646085e-19,10.720343756522153,10.698106045350482,10.183818013545665,9.874682712155707,9.578382817413281,2.3566902083215817e-15,3.4068858451099857e-15,3.104794029461509e-15,2.5084584693485693e-15,1.7384686885320492e-15,1.4264495884943687e-17,2.3325197942110335e-18,1.9695681295727484e-18,1.541814753154166e-18,4.1311885242035874e-19
3700637422457500800,10.669018472285288,10.199847196254385,9.298892311485403,8.789007024325834,8.329797557226193,2.2199981425750283e-15,5.288604881120205e-15,6.956056092200278e-15,6.6710959982161045e-15,5.433015913621376e-15,2.728530908201391e-17,4.058472067570149e-18,4.521586456292466e-18,3.67987536050594e-18,1.5849365350769473e-18,10.822192160677515,10.207282095536751,9.308039924625252,8.809485875733433,8.340581244315413,2.145671020901565e-15,5.354108425405954e-15,6.955751052718242e-15,6.6909171103600235e-15,5.436100814336199e-15,2.417041252478292e-17,4.3138716784305575e-18,4.46827547376584e-18,3.757442454684247e-18,1.5784223597850873e-18
2048139924888956288,9.642593428633319,9.526740847307604,9.164703628938312,8.923813497474697,8.69475531343,5.713768343324583e-15,9.830682298284192e-15,7.871156517889588e-15,5.8921609433414914e-15,3.882020948424666e-15,4.185679095142829e-17,9.89779749368455e-18,4.6839342096103024e-18,3.402574167949775e-18,1.354806943383723e-18,9.646973738588423,9.54287147120785,9.179333556584002,8.94093356619268,8.70483010770035,6.33359814252378e-15,9.873051707369398e-15,7.831168658039402e-15,5.927977867718241e-15,3.886762079123497e-15,4.330539938497733e-17,9.870257937039371e-18,4.6355350147661145e-18,3.472693561092667e-18,1.3529730229675904e-18
1862361114495468928,10.828338095519698,10.267560092191108,9.225817266266212,8.652240658170562,8.143356212536972,1.917011692489651e-15,4.968850877461053e-15,7.440345338514086e-15,7.56665158295616e-15,6.450858489072775e-15,2.6986944590975162e-17,3.6450489617227966e-18,4.608629537169835e-18,3.546475621484975e-18,1.5293491702082716e-18,11.093046209858752,10.274217057690858,9.23329926301236,8.673509931556385,8.154183903714394,1.6719431874831913e-15,5.0339996025525214e-15,7.451441475382223e-15,7.583610642652602e-15,6.45425973553251e-15,2.1531487490334622e-17,3.889249516435464e-18,4.539547718853999e-18,3.621731913527768e-18,1.5256806718983094e-18
3049898784186974976,9.589397326658123,9.635192916350345,9.685808458080338,9.68990525411067,9.687735704784885,6.00068831375093e-15,8.896165084996564e-15,4.8707587206910024e-15,2.909630887397943e-15,1.5554846083507227e-15,5.3165397428206366e-17,1.3028458249575285e-17,3.8762833388252195e-18,2.1847390691293998e-18,5.902785183012991e-19,9.500473638775986,9.65600615414952,9.704581618055368,9.70413617711812,9.696948781780417,7.248540077596137e-15,8.896056619488678e-15,4.827556360706157e-15,2.9351177523623436e-15,1.558620870445309e-15,6.248942726084254e-17,1.295992245530085e-17,3.824078313943527e-18,2.2341649816424862e-18,5.897534393555554e-19
4493494123377428352,10.210249756836618,10.091431212727816,9.453482033532516,9.064517939607462,8.717330096461907,3.3873501915647e-15,5.843963770977825e-15,6.032914724468449e-15,5.17598279609187e-15,3.8021387504697494e-15,2.8870674733406636e-17,5.326748456191592e-18,3.997580214843129e-18,3.3194995934002997e-18,1.239959624459979e-18,10.238612087418737,10.103457343967431,9.46502554268297,9.083368765431945,8.72779321789228,3.672782115948781e-15,5.891380357284682e-15,6.019352584377007e-15,5.199151753096415e-15,3.805421020713327e-15,2.897443283533509e-17,5.45663964730253e-18,3.961154200145687e-18,3.3865989332532777e-18,1.2383695434327343e-18
2001546126793754112,10.959618730208788,10.567891967237532,8.915944638409755,7.097747750366402,5.1161120016584505,1.6986836548421406e-15,3.7681068827547735e-15,9.897879098219529e-15,3.167385322225592e-14,1.0483714835987532e-13,9.896849618238536e-17,2.026575760409592e-17,4.299218001572834e-17,8.053771581200898e-17,2.0065782719978936e-16,12.017149643279156,10.64002340597732,8.915870893436914,7.159477552290344,5.12898402519745,7.138059154006936e-16,3.594103981690171e-15,9.981863866487582e-15,3.058362634689099e-14,1.0469510816392985e-13,3.900660418279267e-17,2.1758595251561027e-17,4.298864387060123e-17,8.009401329520213e-17,1.99736644899589e-16
