target_oid,wds_id,wds_comp,wsi_sep,target_ra,target_dec,target_mag,designation,source_id,ra,dec,parallax,pmra,pmdec,pm,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,has_xp_continuous,ruwe,phot_variable_flag,non_single_star,target_dm,target_sep
878,19395+1012,AB,7.693900108337402,294.8708617278167,10.20053280168966,10.09000015258789,Gaia DR3 4302717929593765760,4302717929593765760,294.87088921965926,10.200525846731116,1.5561228863349137,0.224757081088429,-7.116116009525829,7.1196647,9.50537,10.079212,8.787289,true,1.1292781,NOT_AVAILABLE,0,0.02537059783935547,0.1005727665338369
878,19395+1012,AB,7.693900108337402,294.8708617278167,10.20053280168966,10.09000015258789,Gaia DR3 4302718307550890496,4302718307550890496,294.8712714319055,10.20263576726335,1.5656100065829974,0.7918647408666197,-6.489318253784843,6.5374537,8.960017,9.597656,8.196449,true,0.86164445,NOT_AVAILABLE,0,0.5199823379516602,7.708587947627769
879,20200+0308,AB,9.657899856567383,304.99624308440104,3.1337580208142968,10.800000190734863,Gaia DR3 4243487405674683776,4243487405674683776,304.9963926225157,3.1339429413580455,3.451324007468421,-29.69734406882686,-43.54876385034932,52.71079,11.435519,11.781569,10.924129,true,1.2797214,NOT_AVAILABLE,0,1.4355192184448242,0.8556377096524873
879,20200+0308,AB,9.657899856567383,304.99624308440104,3.1337580208142968,10.800000190734863,Gaia DR3 4243487409971910912,4243487409971910912,304.99483889527045,3.1361054765721086,1.3642747640621595,5.221929915156064,-14.36213124976715,15.281995,11.263818,11.8478365,10.539849,true,2.7543652,NOT_AVAILABLE,2,1.2638177871704102,9.843481443029448
880,20455-0809,AB,9.928199768066406,311.3842701952613,-8.15133568431431,9.699999809265137,Gaia DR3 6903860624935570560,6903860624935570560,311.38430500603425,-8.151350940794405,1.8942729981600142,1.488619833927024,-10.807038124326642,10.909081,10.747128,10.896894,10.481153,true,1.0220841,NOT_AVAILABLE,0,1.3071279525756836,0.1356673912487096
880,20455-0809,AB,9.928199768066406,311.3842701952613,-8.15133568431431,9.699999809265137,Gaia DR3 6903862171123797888,6903862171123797888,311.38403562695373,-8.148570310657746,1.841536207617782,1.7336740468812697,-10.847301380097678,10.98497,9.390331,9.494309,9.186935,true,0.909304,NOT_AVAILABLE,0,0.049668312072753906,9.990378130054468
881,20455-0809,AB,9.977899551391602,311.3842680970205,-8.151349744487245,9.699999809265137,Gaia DR3 6903860624935570560,6903860624935570560,311.38430500603425,-8.151350940794405,1.8942729981600142,1.488619833927024,-10.807038124326642,10.909081,10.747128,10.896894,10.481153,true,1.0220841,NOT_AVAILABLE,0,1.3071279525756836,0.13160052518254703
882,20455-0809,AB,9.971799850463867,311.3842713424062,-8.151347742072263,9.699999809265137,Gaia DR3 6903860624935570560,6903860624935570560,311.38430500603425,-8.151350940794405,1.8942729981600142,1.488619833927024,-10.807038124326642,10.909081,10.747128,10.896894,10.481153,true,1.0220841,NOT_AVAILABLE,0,1.3071279525756836,0.12051609966769647
883,00232+5146,AB,6.274799823760986,5.8024222932153116,51.76976466726998,10.5,Gaia DR3 394891392120781568,394891392120781568,5.802390444749545,51.76976518454838,1.041799179587613,4.429451526632913,-3.7820877995938833,5.824451,10.765309,10.945753,10.4027405,true,0.9283527,VARIABLE,0,2.305309295654297,0.07097526191909755
883,00232+5146,AB,6.274799823760986,5.8024222932153116,51.76976466726998,10.5,Gaia DR3 394891392120781824,394891392120781824,5.800568080106578,51.76844620749893,1.1771669601226755,-6.809698837587909,-3.2603452597390925,7.549957,7.016006,8.5374155,5.805296,true,1.0244025,VARIABLE,0,1.4439940452575684,6.292249710190282
884,01177+4438,AB,41.5703010559082,19.4089610833253,44.63637340142732,11.390000343322754,Gaia DR3 397571967108806016,397571967108806016,19.409280280081767,44.636350800695055,9.757230907032298,-22.069031149278675,-4.5920952601256415,22.541727,11.158552,11.642117,10.515849,true,0.89230865,NOT_AVAILABLE,0,4.198552131652832,0.8217208128287302
885,01177+4438,AB,41.20859909057617,19.409095625885595,44.63634188366832,11.390000343322754,Gaia DR3 397571967108806016,397571967108806016,19.409280280081767,44.636350800695055,9.757230907032298,-22.069031149278675,-4.5920952601256415,22.541727,11.158552,11.642117,10.515849,true,0.89230865,NOT_AVAILABLE,0,4.198552131652832,0.47411476271771347
886,02443+6411,AB,10.228899955749512,41.07923108846967,64.17461182098516,10.300000190734863,Gaia DR3 515708925243187072,515708925243187072,41.07931380089984,64.17469820057684,24.197871454451455,73.67241403694327,-17.44168340156295,75.70889,10.502589,11.301367,9.631192,true,1.0959718,VARIABLE,0,0.8925895690917969,0.3369364598506962
887,02443+6411,AB,10.252900123596191,41.079213697999954,64.17460917156686,10.300000190734863,Gaia DR3 515708925243187072,515708925243187072,41.07931380089984,64.17469820057684,24.197871454451455,73.67241403694327,-17.44168340156295,75.70889,10.502589,11.301367,9.631192,true,1.0959718,VARIABLE,0,0.8925895690917969,0.3568869644291174
888,02422+4242,CD,17.596500396728516,40.527543600596125,42.70318436222213,12.300000190734863,Gaia DR3 337152566211866368,337152566211866368,40.5274939310329,42.70322125862956,1.7095382626841444,9.986436239563043,-3.84166012539005,10.699872,12.323286,12.611241,11.878396,true,0.94737947,NOT_AVAILABLE,0,4.003286361694336,0.18684201753167798
889,09081+4510,AB,5.988399982452393,137.0242128327536,45.17371809126828,9.920000076293945,Gaia DR3 1009609612855383424,1009609612855383424,137.02421236956997,45.173680330499785,31.770046009385535,74.47453080526327,-29.626033087383114,80.15084,9.481421,10.088791,8.734065,true,37.086525,NOT_AVAILABLE,1,0.10857868194580078,0.13594384885459368
889,09081+4510,AB,5.988399982452393,137.0242128327536,45.17371809126828,9.920000076293945,Gaia DR3 1009609617150473600,1009609617150473600,137.02392463288763,45.1753612890429,26.98655885259495,66.39805321702131,-44.7415922595783,80.065674,9.231467,9.781488,8.529836,true,6.9397297,NOT_AVAILABLE,1,0.3585329055786133,5.960555872644391
890,09307+3339,AB,63.7932014465332,142.69691849744538,33.644689500692394,9.65999984741211,Gaia DR3 797420606182923520,797420606182923520,142.69676035207146,33.644710528123056,1.5343586527926731,-2.208631431172151,-35.9248976025348,35.992725,9.42074,9.950932,8.731603,true,2.6201718,NOT_AVAILABLE,3,3.450740337371826,0.47996268589645297
891,12069+0548,AB,7.012499809265137,181.738352805501,5.801457757890115,11.079999923706055,Gaia DR3 3895404602962524544,3895404602962524544,181.73654497747202,5.802336594471477,22.07823539108304,240.8634362660316,-239.97850818997222,340.00717,8.435324,8.770734,7.8352494,true,1.0633856,NOT_AVAILABLE,0,0.23467636108398438,7.206474964396255
891,12069+0548,AB,7.012499809265137,181.738352805501,5.801457757890115,11.079999923706055,Gaia DR3 3895404602964117504,3895404602964117504,181.7383062114928,5.801500740124722,22.08799901903793,244.42617155458706,-249.64405493612182,349.37988,10.455466,11.162448,9.641617,true,1.0606086,NOT_AVAILABLE,0,1.785466194152832,0.2275784280030083
892,12069+0548,AB,6.914100170135498,181.7383304096403,5.801474486190721,11.079999923706055,Gaia DR3 3895404602962524544,3895404602962524544,181.73654497747202,5.802336594471477,22.07823539108304,240.8634362660316,-239.97850818997222,340.00717,8.435324,8.770734,7.8352494,true,1.0633856,NOT_AVAILABLE,0,0.23467636108398438,7.107992566768206
892,12069+0548,AB,6.914100170135498,181.7383304096403,5.801474486190721,11.079999923706055,Gaia DR3 3895404602964117504,3895404602964117504,181.7383062114928,5.801500740124722,22.08799901903793,244.42617155458706,-249.64405493612182,349.37988,10.455466,11.162448,9.641617,true,1.0606086,NOT_AVAILABLE,0,1.785466194152832,0.12823463150498374
893,12103-0627,AB,23.413000106811523,182.5848647303117,-6.465441237964717,10.90999984741211,Gaia DR3 3596223434597126784,3596223434597126784,182.58491047369031,-6.4654634885945494,5.79421159934664,-47.9595298534177,-135.86248302025865,144.0789,10.633055,10.934302,10.1603155,true,0.97727704,NOT_AVAILABLE,0,0.1369457244873047,0.18218331767844786
894,12103-0627,AB,23.509000778198242,182.58483283917806,-6.46546102024453,10.90999984741211,Gaia DR3 3596223434597126784,3596223434597126784,182.58491047369031,-6.4654634885945494,5.79421159934664,-47.9595298534177,-135.86248302025865,144.0789,10.633055,10.934302,10.1603155,true,0.97727704,NOT_AVAILABLE,0,0.1369457244873047,0.2778488319309433
895,12391-0133,AB,6.905799865722656,189.78643156122536,-1.5507552797569262,11.710000038146973,Gaia DR3 3683354538481468928,3683354538481468928,189.78490842634136,-1.5519168726250834,9.862099050170713,-160.16305951287623,-7.254374601565307,160.32727,10.375215,10.757478,9.824571,true,0.973074,VARIABLE,0,0.3447856903076172,6.894293747018207
895,12391-0133,AB,6.905799865722656,189.78643156122536,-1.5507552797569262,11.710000038146973,Gaia DR3 3683354542776363904,3683354542776363904,189.78643835778607,-1.5507375532413656,9.85766192406365,-160.80435517370688,-7.665826675904538,160.98697,11.274746,11.78364,10.609285,true,1.4921825,VARIABLE,0,0.5547456741333008,0.06834206860585922
896,13276+0655,AB,12.610799789428711,201.88777162813216,6.910494223809171,10.510000228881836,Gaia DR3 3719003076276490240,3719003076276490240,201.8877810870076,6.910492668188927,3.638441144437301,-55.27148951727615,1.6767088656397333,55.296917,10.358362,10.581258,9.982146,true,1.0218871,NOT_AVAILABLE,0,0.24836254119873047,0.034265316415465666
897,13494+0524,AB,10.632800102233887,207.36041762893257,5.318733323267814,11.899999618530273,Gaia DR3 3714061600438272896,3714061600438272896,207.36039188682867,5.318728769509461,3.981930492804427,-28.9986426251409,2.1336725559111134,29.077032,12.109867,12.460271,11.5928135,true,1.1103493,NOT_AVAILABLE,0,1.409867286682129,0.093717529397665
898,13533+4211,AB,6.971700191497803,208.33839659174075,42.18358434468742,10.8100004196167,Gaia DR3 1498959739676066048,1498959739676066048,208.338386310151,42.1835893404284,5.245321481257824,-34.39506687299044,0.9939343434495079,34.409424,11.654741,12.05601,11.049071,true,1.595218,NOT_AVAILABLE,0,4.784741401672363,0.03279773987727996
898,13533+4211,AB,6.971700191497803,208.33839659174075,42.18358434468742,10.8100004196167,Gaia DR3 1498959739677224704,1498959739677224704,208.33641358819835,42.18483855946662,5.264474733192042,-35.26770433364028,5.689356998782954,35.72366,6.8653684,6.8756795,6.812476,true,0.9071923,NOT_AVAILABLE,0,0.004631519317626953,6.954755945564811
899,14107+4108,AB,6.150700092315674,212.67376480823881,41.12498484641007,10.899999618530273,Gaia DR3 1498072743031629824,1498072743031629824,212.67374495903366,41.12500556807287,4.309050465212273,-45.53969715278632,-0.11888876435960162,45.539852,10.926035,11.193062,10.492474,true,1.0953122,NOT_AVAILABLE,0,0.9960346221923828,0.09199023845982528
899,14107+4108,AB,6.150700092315674,212.67376480823881,41.12498484641007,10.899999618530273,Gaia DR3 1498072743031630080,1498072743031630080,212.67213880323442,41.12621878520037,4.315136645079373,-45.627826946033025,0.07719387394939062,45.62789,9.730606,9.975725,9.323832,true,0.9938555,NOT_AVAILABLE,0,0.19939422607421875,6.259021357229865
900,15010+0619,AB,9.910400390625,225.25708707862117,6.361635306927894,12.800000190734863,Gaia DR3 1160138698931797760,1160138698931797760,225.25713543805574,6.361638651446372,4.670972361598519,-29.25028192034643,-18.64044721386339,34.684944,12.402671,12.920973,11.726102,true,4.995577,NOT_AVAILABLE,1,0.2973289489746094,0.17344037517638858
901,17578+0922,AB,9.792200088500977,269.44791298183725,9.372910246845448,10.779999732971191,Gaia DR3 4488557453611105920,4488557453611105920,269.44787670262207,9.372891171101164,3.885990250919679,0.17417509156943647,-14.33679127940126,14.33785,10.519571,10.935834,9.923306,true,2.2079997,NOT_AVAILABLE,0,0.220428466796875,0.14601788980747935
901,17578+0922,AB,9.792200088500977,269.44791298183725,9.372910246845448,10.779999732971191,Gaia DR3 4488557453611966848,4488557453611966848,269.4461298346334,9.374952213087667,4.636007487842426,2.485429353741376,-20.754723718621776,20.903011,10.494474,10.810437,9.83954,true,49.506283,NOT_AVAILABLE,0,0.24552536010742188,9.703244423649434
902,18530+3621,AB,10.1943998336792,283.24777959238656,36.358577607225314,9.970000267028809,Gaia DR3 2093516597952849280,2093516597952849280,283.24778675987847,36.35857088149067,9.269033948050755,12.728902436134737,-4.799341981621699,13.603626,9.694931,9.996503,9.223261,true,0.88701576,VARIABLE,0,0.31506919860839844,0.03190687675316239
903,19338+3250,AB,8.665900230407715,293.46262917538473,32.82201286491093,10.819999694824219,Gaia DR3 2045535349333683200,2045535349333683200,293.4626957351393,32.82202792952114,1.444850374474659,3.452227867602975,-0.023222346975963423,3.452306,10.698954,10.737701,10.613257,true,1.240656,NOT_AVAILABLE,0,0.8589534759521484,0.2085379016426726
903,19338+3250,AB,8.665900230407715,293.46262917538473,32.82201286491093,10.819999694824219,Gaia DR3 2045535388003094400,2045535388003094400,293.46482094695443,32.82363279775204,3.158552960861727,11.301490857991226,-5.370265579769522,12.512531,9.789276,9.935121,9.527259,true,1.05353,NOT_AVAILABLE,0,0.050724029541015625,8.830367222544256
904,19536+3017,AB,8.616999626159668,298.3934395073524,30.285115977112444,10.5,Gaia DR3 2033386261256581248,2033386261256581248,298.39345249030873,30.28505682886114,0.6526559985614292,-0.27488759128352436,0.887933388914246,0.92951006,11.65783,11.803916,11.390015,true,0.8905334,NOT_AVAILABLE,0,1.1578302383422852,0.21672493641760765
904,19536+3017,AB,8.616999626159668,298.3934395073524,30.285115977112444,10.5,Gaia DR3 2033386265579184128,2033386265579184128,298.3961201849783,30.28570704238375,0.15822105021671212,-3.5375935778145857,-6.328356376543997,7.2500114,11.6327305,11.868741,11.223135,true,0.804662,NOT_AVAILABLE,0,1.132730484008789,8.600755934569836
905,20295+4100,AB,11.740400314331055,307.3667247326881,41.00685066616606,9.890000343322754,Gaia DR3 2067808435545632896,2067808435545632896,307.3668741408667,41.00702164427676,1.3603530310428655,-5.158642548053481,-9.596552737404714,10.895202,9.687083,10.199983,9.013706,true,0.98662496,NOT_AVAILABLE,0,0.48708343505859375,0.7373025616158572
906,20333+4119,AB,9.489899635314941,308.311499769606,41.31156175900576,10.800000190734863,Gaia DR3 2067784619950644480,2067784619950644480,308.3114690532176,41.31157741297936,0.6044010391524577,-2.5243711711273313,-4.484453120889924,5.146141,9.664779,10.62126,8.683593,true,1.1484898,NOT_AVAILABLE,0,0.43477916717529297,0.10037257797239331
906,20333+4119,AB,9.489899635314941,308.311499769606,41.31156175900576,10.800000190734863,Gaia DR3 2067784624247057920,2067784624247057920,308.3128097274901,41.314003775885375,0.6057854170375342,-2.6643143424159854,-4.106205694331088,4.894844,8.429846,9.271031,7.501371,true,1.139528,NOT_AVAILABLE,0,0.8001537322998047,9.478033319901554
907,20333+4119,AD,18.029499053955078,308.31806440971144,41.317126872349895,11.800000190734863,Gaia DR3 2067785002204178688,2067785002204178688,308.3180530832658,41.31716882252926,0.5935602767212168,-2.612459852936183,-4.708779330510602,5.3849373,11.262936,12.230119,10.283224,true,0.9774877,NOT_AVAILABLE,0,2.0329360961914062,0.1540945148136884
908,20335+4703,AC,6.321800231933594,308.37563480754164,47.049256896057344,10.479999542236328,Gaia DR3 2071586112684243328,2071586112684243328,308.3782130758028,47.04944520964152,0.4463884848421825,-3.131213200033402,-4.550622263471556,5.5238266,9.200891,9.291254,8.96897,true,1.1213409,NOT_AVAILABLE,0,0.05910968780517578,6.3605309580301705
908,20335+4703,AC,6.321800231933594,308.37563480754164,47.049256896057344,10.479999542236328,Gaia DR3 2071586116976482688,2071586116976482688,308.37725077209745,47.04920243106793,0.4416117968399066,-3.5477977346880554,-4.550348220269267,5.7699685,10.931344,,,false,1.318526,NOT_AVAILABLE,0,1.6713438034057617,3.968696000520077
908,20335+4703,AC,6.321800231933594,308.37563480754164,47.049256896057344,10.479999542236328,Gaia DR3 2071586116988971648,2071586116988971648,308.37563425459985,47.04931703988575,0.46917241380688607,-3.243695658742036,-4.659357485123509,5.6772504,10.522373,10.64849,10.267689,true,0.9860312,NOT_AVAILABLE,0,1.2623729705810547,0.2165220304220282
909,20434+1604,AB,11.320599555969238,310.88122645712133,16.064639203810916,10.699999809265137,Gaia DR3 1811025054019515520,1811025054019515520,310.88127332553313,16.06471197542994,2.001835778443426,-4.68125196175137,-16.49668984955075,17.14803,11.591383,12.155726,10.883366,true,1.2045246,NOT_AVAILABLE,0,0.8713827133178711,0.3080924460243824
910,20434+1604,AB,11.287199974060059,310.88122012038457,16.064632203971325,10.699999809265137,Gaia DR3 1811025054019515520,1811025054019515520,310.88127332553313,16.06471197542994,2.001835778443426,-4.68125196175137,-16.49668984955075,17.14803,11.591383,12.155726,10.883366,true,1.2045246,NOT_AVAILABLE,0,0.8713827133178711,0.3410989147505153
911,20537+2803,AB,11.270700454711914,313.40848495762464,28.063571760389575,10.800000190734863,Gaia DR3 1845859639677224704,1845859639677224704,313.40846336710297,28.063574683165378,0.8722128821790073,-2.016903392770211,-0.5173668780788059,2.0822027,11.629625,12.2500515,10.877003,true,0.8872114,NOT_AVAILABLE,0,1.1296253204345703,0.06938974313975403
912,21290+2211,AB,40.74100112915039,322.24993024850187,22.168157698805427,10.220000267028809,Gaia DR3 1790986896982702592,1790986896982702592,322.24986272141075,22.16812384775784,3.874552240218801,33.24387520815775,10.200520453039015,34.773636,10.268222,10.514579,9.863534,true,1.0760179,NOT_AVAILABLE,0,4.1882219314575195,0.25599481550309044
913,21288+4809,AB,12.0378999710083,322.2179321754234,48.16225770471562,10.399999618530273,Gaia DR3 1978593237456521472,1978593237456521472,322.21794359643366,48.16219780839094,0.815595623205675,-2.352522595606283,-4.302665279496529,4.903804,11.365072,11.557274,11.0293455,true,1.1772596,NOT_AVAILABLE,0,0.8850727081298828,0.2173638423600957
914,21391+4421,AB,5.377900123596191,324.78007186800295,44.34437543759515,9.979999542236328,Gaia DR3 1973799023147381760,1973799023147381760,324.7780701807775,44.344142586896346,1.5341533954052284,4.1976872453192,-1.8763560546456897,4.5979657,9.463831,9.4746275,9.41017,true,0.9772051,NOT_AVAILABLE,0,0.006169319152832031,5.221176629996696
914,21391+4421,AB,5.377900123596191,324.78007186800295,44.34437543759515,9.979999542236328,Gaia DR3 1973799023147382016,1973799023147382016,324.78013493321913,44.34438689302327,1.580888192119829,4.020879930866137,-1.7246902524036516,4.3751607,10.04808,10.090702,9.94392,true,1.1606386,NOT_AVAILABLE,0,0.5780801773071289,0.16751971674346994
915,21417+5026,AB,11.067999839782715,325.4301140953063,50.44084515665793,10.600000381469727,Gaia DR3 1979245900676294016,1979245900676294016,325.4302740292815,50.44081565379745,0.6519125205580499,-5.791616907642814,-5.860138797739719,8.239178,11.816838,11.934102,11.591395,true,0.8703638,VARIABLE,0,2.4668378829956055,0.38176047888269987
916,21576+6708,AB,8.52400016784668,329.3850316940401,67.13978824923494,10.899999618530273,Gaia DR3 2219605533409438720,2219605533409438720,329.39051783670004,67.14031897763304,1.358310980508039,-5.877818366598886,-4.8136274851727965,7.597352,7.900863,8.295296,7.316889,true,1.3577844,NOT_AVAILABLE,0,0.32913637161254883,7.906836828843762
916,21576+6708,AB,8.52400016784668,329.3850316940401,67.13978824923494,10.899999618530273,Gaia DR3 2219652468810741376,2219652468810741376,329.38444443088895,67.13969202210943,4.776840007554042,32.173456340225144,18.97465200390389,37.351955,11.029816,11.342507,10.551344,true,0.9299724,NOT_AVAILABLE,0,2.799816131591797,0.891382348329913
917,22080+5457,AB,20.63610076904297,331.9984783291874,54.94410308168754,12.100000381469727,Gaia DR3 2005682283381497472,2005682283381497472,331.9985594299736,54.94417239701505,1.0266010607639309,-4.315841631424075,-2.5169657211877485,4.996159,11.453096,12.186558,10.622301,true,0.92306376,NOT_AVAILABLE,0,2.623096466064453,0.3006489431477426
918,22191+5607,AC,11.534700393676758,334.74958566714344,56.121861823872095,10.520000457763672,Gaia DR3 2006219669688859648,2006219669688859648,334.75181074113823,56.12392767845491,0.2622889107324959,-3.3803280592055036,-2.454529083468788,4.177479,14.348465,14.668404,13.81078,true,1.0804794,NOT_AVAILABLE,0,4.148465156555176,8.6744797055584
918,22191+5607,AC,11.534700393676758,334.74958566714344,56.121861823872095,10.520000457763672,Gaia DR3 2006219669688859776,2006219669688859776,334.74944796708684,56.1218907104025,0.2623454574565824,-3.408537236179794,-2.8803002858083095,4.462539,10.830212,11.054469,10.360143,true,2.0383492,VARIABLE,0,0.6302118301391602,0.295248402165278
919,22257+4316,AB,15.397199630737305,336.4059518576958,43.26582016385627,11.539999961853027,Gaia DR3 1958683001704144384,1958683001704144384,336.4058979014126,43.26587552038967,0.6782137098871659,-8.18932820707314,-10.803942573613739,13.556927,11.892068,11.685171,11.054445,true,25.362843,NOT_AVAILABLE,0,0.9820680618286133,0.24437734955796941
919,22257+4316,AB,15.397199630737305,336.4059518576958,43.26582016385627,11.539999961853027,Gaia DR3 1958683005998075648,1958683005998075648,336.40602681383336,43.265823045565696,,,,,12.507588,11.696999,11.071841,false,,NOT_AVAILABLE,0,1.5975885391235352,0.1967677531214409
920,22454+4903,AB,10.67959976196289,341.6062733695689,49.04949975228689,10.600000381469727,Gaia DR3 1988402392986130688,1988402392986130688,341.60625990088727,49.04947292138681,0.987599800233642,1.2872621686471366,-1.636731334280498,2.0822904,10.21911,10.803942,9.492706,true,0.9226041,NOT_AVAILABLE,0,0.36089038848876953,0.10168463548451633
921,22537+4445,"AB,C",30.040300369262695,343.4175402332279,44.757600889198166,10.699999809265137,Gaia DR3 1935556423880874368,1935556423880874368,343.4172819890925,44.7573537912175,4.5148846189467005,15.962463028604754,13.773815623922612,21.083601,10.757657,11.050133,10.297195,true,0.96792626,NOT_AVAILABLE,0,4.947657108306885,1.107751718921144
922,22537+4445,"AB,C",29.49570083618164,343.41801142181816,44.75743985216188,10.699999809265137,Gaia DR3 1935556423880874368,1935556423880874368,343.4172819890925,44.7573537912175,4.5148846189467005,15.962463028604754,13.773815623922612,21.083601,10.757657,11.050133,10.297195,true,0.96792626,NOT_AVAILABLE,0,4.947657108306885,1.8902414329801642
923,23135+6240,AB,7.321499824523926,348.3826811077442,62.66396734160825,10.600000381469727,Gaia DR3 2015299093101655936,2015299093101655936,348.3828004582681,62.66401253992682,1.1112828430611255,1.9542999942271568,-6.811768098985898,7.08657,10.455425,11.42821,9.484306,true,1.087585,NOT_AVAILABLE,0,1.3454256057739258,0.2557435403231278
923,23135+6240,AB,7.321499824523926,348.3826811077442,62.66396734160825,10.600000381469727,Gaia DR3 2015299196180872192,2015299196180872192,348.3846100749735,62.66214212756551,5.357809550954575,26.339761727506286,-8.65166023100138,27.724255,8.98566,9.163941,8.662905,true,2.562969,NOT_AVAILABLE,3,0.12434005737304688,7.303735812246497
924,23135+6240,AC,19.121999740600586,348.3778558889208,62.657748364138584,13.100000381469727,Gaia DR3 2015299024382180736,2015299024382180736,348.3781627394336,62.65775116005865,0.7685506647266004,-1.038307782643194,-1.9422873873727764,2.2023995,13.116546,13.545353,12.502003,true,0.97476876,NOT_AVAILABLE,0,4.0065460205078125,0.5074762069412257
925,23222+5605,AB,6.258699893951416,350.5528210790608,56.080131901371836,10.850000381469727,Gaia DR3 1997209545543277824,1997209545543277824,350.55085689502516,56.07890502364422,3.918069186317428,16.46759356840002,-0.637784455689451,16.47994,8.622197,8.655938,8.530471,true,0.93077916,NOT_AVAILABLE,0,0.0078029632568359375,5.922691561278403
925,23222+5605,AB,6.258699893951416,350.5528210790608,56.080131901371836,10.850000381469727,Gaia DR3 1997209549843092608,1997209549843092608,350.55303737818525,56.080172060830236,0.3485479214896692,-3.424138389016858,-1.6323771520011743,3.7933335,11.197581,11.415942,10.799798,true,0.8641115,NOT_AVAILABLE,0,2.5675811767578125,0.45794697189817213
926,23252+5150,AB,14.888299942016602,351.29340394408337,51.83420782933247,11.399999618530273,Gaia DR3 1991652274479937792,1991652274479937792,351.29328395558235,51.83415310889563,1.5441554779886577,9.708941140484606,3.5439359083094883,10.335523,11.69764,12.0179615,11.212787,true,1.0964525,NOT_AVAILABLE,0,1.497640609741211,0.3317454364894078
927,00039+2759,"AB,C",4.865900039672852,0.9708115158034478,27.980812015838662,9.529999732971191,Gaia DR3 2854107442952835584,2854107442952835584,0.9722432526394124,27.98055815080509,,,,,9.535964,8.899478,8.019219,false,,NOT_AVAILABLE,0,0.7759637832641602,4.642593106937973
927,00039+2759,"AB,C",4.865900039672852,0.9708115158034478,27.980812015838662,9.529999732971191,Gaia DR3 2854107442954122496,2854107442954122496,0.970739917975943,27.980916628883165,2.4544732849283952,8.073447648227125,0.5666165444260272,8.093307,9.657664,9.824868,9.349788,true,1.2580773,NOT_AVAILABLE,0,0.8976640701293945,0.440050688050869
927,00039+2759,"AB,C",4.865900039672852,0.9708115158034478,27.980812015838662,9.529999732971191,Gaia DR3 2854107442954122624,2854107442954122624,0.9723284600425778,27.980425878931104,2.7350021613551,9.65002088647658,1.2885271051981602,9.735666,9.074927,8.911141,8.021406,true,2.3244243,NOT_AVAILABLE,0,0.3149271011352539,5.018988418342074
928,00576-1900,AB,3.3343000411987305,14.40659909458183,-18.99912330380749,9.770000457763672,Gaia DR3 2357111763244719616,2357111763244719616,14.406593151085977,-18.999099496371734,6.584237559134871,15.628314672815838,3.741123106712011,16.069855,9.555779,9.672539,9.110418,false,1.2643814,NOT_AVAILABLE,0,2.515779495239258,0.08806215204056257
928,00576-1900,AB,3.3343000411987305,14.40659909458183,-18.99912330380749,9.770000457763672,Gaia DR3 2357111763244742016,2357111763244742016,14.40739313165765,-18.99860202970862,6.632305895157253,12.860979123168384,4.51049577391426,13.628989,7.0076914,7.019719,6.9498568,true,0.9747411,NOT_AVAILABLE,0,0.03230857849121094,3.290408275285182
929,01380+4600,"AB,C",14.974800109863281,24.502467824713655,45.995487538719615,11.600000381469727,Gaia DR3 398718104901401472,398718104901401472,24.502525171362766,45.99549224733648,3.231625396775471,2.874687199417124,-9.36865431508556,9.799771,11.584842,11.879685,11.127134,true,2.3412485,NOT_AVAILABLE,1,2.9948415756225586,0.1444207185434637
930,02309+5311,AB,3.905400037765503,37.718980054136914,53.17251457273034,9.149999618530273,Gaia DR3 452479791098218752,452479791098218752,37.71967082576925,53.1723352945595,10.104592464081826,5.050026082091119,13.38889058320867,14.309618,8.975487,9.214475,8.557713,true,0.98285073,NOT_AVAILABLE,0,0.1254863739013672,1.6243219488674785
930,02309+5311,AB,3.905400037765503,37.718980054136914,53.17251457273034,9.149999618530273,Gaia DR3 452479791098218880,452479791098218880,37.72125023976889,53.17182661086086,10.146639292136527,8.973075738880915,12.13599924658206,15.092998,8.713987,8.942237,8.317167,true,0.9609898,NOT_AVAILABLE,0,0.13601303100585938,5.48927057326525
931,02354-1247,"AB,C",24.64590072631836,38.850199382160476,-12.770449591872891,11.109999656677246,Gaia DR3 5170642584272093824,5170642584272093824,38.850107175687604,-12.770784656513873,2.2700297318798697,7.19680512199311,7.892698242013988,10.681231,10.988584,11.226857,10.597151,true,1.8368487,NOT_AVAILABLE,0,0.2685832977294922,1.2489194258140122
932,02428+4249,AB,17.263399124145508,40.68652884893115,42.824024491399676,10.270000457763672,Gaia DR3 337178503517166208,337178503517166208,40.68655418127864,42.824052918977834,2.0686488144425317,0.40527349328924767,-5.699734933826196,5.714125,10.293818,10.345945,10.185825,true,1.1148585,NOT_AVAILABLE,0,2.033818244934082,0.12225904381613874
933,03041+5231,AB,7.962699890136719,46.007926971183224,52.51654070408987,10.0,Gaia DR3 440959142620525568,440959142620525568,46.00790686801632,52.51654783758137,7.223741129174215,23.793404061417714,24.50582421738772,34.156425,9.737139,10.032093,9.265567,true,1.0982989,NOT_AVAILABLE,0,0.00286102294921875,0.05098080902329212
