target_oid,wds_id,wds_comp,wsi_sep,target_ra,target_dec,target_mag,designation,source_id,ra,dec,parallax,pmra,pmdec,pm,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,has_xp_continuous,ruwe,phot_variable_flag,non_single_star,target_dm,target_sep
10,09260+2839,AB,0.38519999384880066,141.50929304252787,28.650056666039,9.130000114440918,Gaia DR3 695443342248789504,695443342248789504,141.5091445263721,28.649905031472656,,,,,8.993193,8.523799,7.887401,true,,NOT_AVAILABLE,0,0.13680744171142578,0.719816607580903
11,01343-0827,AB,0.46860000491142273,23.580858253609474,-8.457845555547156,8.800000190734863,Gaia DR3 2477163177273324544,2477163177273324544,23.58078418630561,-8.458095834467521,,,,,8.285848,8.195335,7.536611,true,,NOT_AVAILABLE,0,0.5141525268554688,0.938812234782992
12,07237-0528,AB,0.8090000152587891,110.9207857179327,-5.465404444444009,8.399999618530273,Gaia DR3 3058586781474760064,3058586781474760064,110.92075310435578,-5.4654060715526365,3.998187259767735,-0.1140230409468635,11.426667898368827,11.427237,8.358823,8.271927,8.165424,true,1.2848108,NOT_AVAILABLE,0,0.041176795959472656,0.11702181739529094
13,19594+3206,AB,0.9232000112533569,299.84176049393244,32.10772000000047,8.479999542236328,Gaia DR3 2033994123709274624,2033994123709274624,299.8416017364159,32.1077663614032,6.4576834833707775,-0.3666849389114524,-14.432995231214043,14.437653,8.846663,8.119778,7.2038383,false,1.0777781,NOT_AVAILABLE,0,0.36666393280029297,0.5120746423312006
13,19594+3206,AB,0.9232000112533569,299.84176049393244,32.10772000000047,8.479999542236328,Gaia DR3 2033994119367185920,2033994119367185920,299.8418812703015,32.10766895438463,6.4962831049428855,1.801406919885197,-13.014326975141621,13.138409,8.132077,8.077534,7.15146,true,1.2249675,NOT_AVAILABLE,0,0.34792232513427734,0.4115935253105798
14,20080+4204,AB,0.2833000123500824,302.0018390820507,42.06092666666135,10.369999885559082,Gaia DR3 2074817787830234624,2074817787830234624,302.0018794724079,42.060971559441256,,,,,10.202112,9.764676,9.201806,true,,NOT_AVAILABLE,0,0.16788768768310547,0.1943529592810883
15,23561+2520,AB,0.36079999804496765,359.0320968263915,25.340928888375345,9.260000228881836,Gaia DR3 2851814170936555776,2851814170936555776,359.0323158257754,25.3410880676381,,,,,8.990467,8.812463,8.113077,true,,NOT_AVAILABLE,0,0.2695331573486328,0.9143782503772218
16,23561+2520,AB,0.3273000121116638,359.0320968263915,25.340928888375345,9.260000228881836,Gaia DR3 2851814170936555776,2851814170936555776,359.0323158257754,25.3410880676381,,,,,8.990467,8.812463,8.113077,true,,NOT_AVAILABLE,0,0.2695331573486328,0.9143782503772218
17,00039+2759,AB,0.5332000255584717,0.9723204582570726,27.980467777759895,9.300000190734863,Gaia DR3 2854107442952835584,2854107442952835584,0.9722432526394124,27.98055815080509,,,,,9.535964,8.899478,8.019219,false,,NOT_AVAILABLE,0,0.2359638214111328,0.407546617015176
17,00039+2759,AB,0.5332000255584717,0.9723204582570726,27.980467777759895,9.300000190734863,Gaia DR3 2854107442954122624,2854107442954122624,0.9723284600425778,27.980425878931104,2.7350021613551,9.65002088647658,1.2885271051981602,9.735666,9.074927,8.911141,8.021406,true,2.3244243,NOT_AVAILABLE,0,0.22507286071777344,0.1529659618981212
18,02453-0529,AB,0.9269000291824341,41.31540178923947,-5.483034444442883,10.069999694824219,Gaia DR3 5184813463792654336,5184813463792654336,41.31542075790551,-5.483057892346223,6.569036510133169,8.81114361023024,-14.230577910226335,16.73755,9.781882,9.62896,8.824208,false,1.6823893,NOT_AVAILABLE,0,0.2881174087524414,0.10837909757297225
18,02453-0529,AB,0.9269000291824341,41.31540178923947,-5.483034444442883,10.069999694824219,Gaia DR3 5184813468087426048,5184813468087426048,41.31566200074067,-5.4830667386833785,,,,,10.363702,9.6382885,8.828899,false,,NOT_AVAILABLE,0,0.2937021255493164,0.9396948056342191
19,02453-0529,AB,0.9491000175476074,41.31540178923947,-5.483034444442883,10.069999694824219,Gaia DR3 5184813463792654336,5184813463792654336,41.31542075790551,-5.483057892346223,6.569036510133169,8.81114361023024,-14.230577910226335,16.73755,9.781882,9.62896,8.824208,false,1.6823893,NOT_AVAILABLE,0,0.2881174087524414,0.10837909757297225
19,02453-0529,AB,0.9491000175476074,41.31540178923947,-5.483034444442883,10.069999694824219,Gaia DR3 5184813468087426048,5184813468087426048,41.31566200074067,-5.4830667386833785,,,,,10.363702,9.6382885,8.828899,false,,NOT_AVAILABLE,0,0.2937021255493164,0.9396948056342191
20,05043-0602,AB,0.42340001463890076,76.07499553081726,-6.031278888889283,7.070000171661377,Gaia DR3 3211296783218366336,3211296783218366336,76.07498982702388,-6.031262044975325,4.48661766633514,0.3219597616277461,7.046291812838056,7.0536437,7.1463275,6.8965793,6.893605,true,8.111663,VARIABLE,0,0.07632732391357422,0.0639840154516636
21,05487-0856,AB,12.055800437927246,87.16710874425077,-8.93172999977448,8.270000457763672,Gaia DR3 3012451990824399872,3012451990824399872,87.16712158393679,-8.9317347012333,11.184308220999291,87.77453417735605,-156.7170029857394,179.62346,8.007712,8.371114,7.466957,true,0.90783435,NOT_AVAILABLE,0,0.26228809356689453,0.04869821778090245
22,07378-0236,"AB,C",1.4321999549865723,114.45387217652237,-2.59718888888604,7.940000057220459,Gaia DR3 3060924751210213888,3060924751210213888,114.45391414013291,-2.597185285247826,6.123354570699693,-15.261586739547374,-28.04180366616712,31.925833,7.8735304,7.978504,7.5735703,false,2.2030973,NOT_AVAILABLE,0,0.06646966934204102,0.15147040005420007
22,07378-0236,"AB,C",1.4321999549865723,114.45387217652237,-2.59718888888604,7.940000057220459,Gaia DR3 3060924755505142784,3060924755505142784,114.45358504887156,-2.5969604959014334,,,,,10.398122,10.166979,9.652613,false,,NOT_AVAILABLE,0,2.4581217765808105,1.3199603845646477
23,10370-0850,AB,0.9160000085830688,159.24966053313977,-8.840106666426406,7.099999904632568,Gaia DR3 3762120497774235648,3762120497774235648,159.24967013188297,-8.840127969018234,26.30359524506685,-71.47960430911967,-59.26575400754798,92.853455,6.9872932,7.1957855,6.3890243,false,16.19218,NOT_AVAILABLE,0,0.11270666122436523,0.08394720892147137
24,20519+0544,AB,0.6234999895095825,312.9773766806416,5.741509999902788,9.100000381469727,Gaia DR3 1735730802690292608,1735730802690292608,312.97738747421926,5.741511933736204,10.45107196650488,77.07510085896214,1.3853502040824595,77.08755,8.910222,8.425727,7.7631774,true,2.209866,NOT_AVAILABLE,0,0.18977832794189453,0.03928374858032653
24,20519+0544,AB,0.6234999895095825,312.9773766806416,5.741509999902788,9.100000381469727,Gaia DR3 1735730806984435712,1735730806984435712,312.9772661114348,5.7416501342565205,10.116200126764802,74.12715463508584,-7.785155930739554,74.53485,8.884766,8.419861,7.7638984,true,2.7645183,NOT_AVAILABLE,0,0.21523475646972656,0.6413744154035962
25,22520+5743,AB,0.3449000120162964,343.0015178058284,57.71585555321099,8.59000015258789,Gaia DR3 2007176176083408640,2007176176083408640,343.0015794070008,57.71590807637597,,,,,8.176756,8.25215,6.9931273,true,,NOT_AVAILABLE,0,0.41324424743652344,0.22311997272453907
26,22520+5743,AB,0.3594000041484833,343.0015178058284,57.71585555321099,8.59000015258789,Gaia DR3 2007176176083408640,2007176176083408640,343.0015794070008,57.71590807637597,,,,,8.176756,8.25215,6.9931273,true,,NOT_AVAILABLE,0,0.41324424743652344,0.22311997272453907
27,00205+4531,AB,0.7279000282287598,5.137905885964554,45.50886444372697,7.170000076293945,Gaia DR3 391885121168953600,391885121168953600,5.13816378719817,45.508881673281344,,,,,9.0230255,,,false,,NOT_AVAILABLE,0,1.8530254364013672,0.6536025350587518
27,00205+4531,AB,0.7279000282287598,5.137905885964554,45.50886444372697,7.170000076293945,Gaia DR3 391885121171018624,391885121171018624,5.137905226294756,45.50885040188,9.963754783444193,64.50407461238817,-13.214275488767512,65.8437,7.007338,7.1466236,6.4284368,true,5.2711906,NOT_AVAILABLE,0,0.16266202926635742,0.050578037765986676
28,00298+6904,AB,0.4284000098705292,7.455741889760174,69.074784444438,9.600000381469727,Gaia DR3 529716187981171840,529716187981171840,7.455489876998794,69.07489023467748,,,,,9.414448,8.9161415,8.576322,true,,NOT_AVAILABLE,0,0.18555259704589844,0.5000326054246038
28,00298+6904,AB,0.4284000098705292,7.455741889760174,69.074784444438,9.600000381469727,Gaia DR3 529716187982962560,529716187982962560,7.455674259953353,69.07480005941446,1.1911792500459077,-10.801498282726573,-10.006847964252556,14.724448,9.388861,8.914264,8.5745125,true,7.9368954,NOT_AVAILABLE,0,0.21113967895507812,0.10354235608873277
29,00434+4726,AB,0.9426000118255615,10.845534332481266,47.43847110945378,9.670000076293945,Gaia DR3 390034814901709440,390034814901709440,10.845568558614714,47.438418652145536,11.871587601487223,93.83428061641195,-23.613607501576094,96.75988,9.280812,9.348605,8.439949,true,1.6226265,NOT_AVAILABLE,0,0.3891878128051758,0.20641813547797333
30,06319-0938,AB,0.5396000146865845,97.98052595421207,-9.636779999990795,8.600000381469727,Gaia DR3 3002971043795474176,3002971043795474176,97.98051501956982,-9.636759457980409,,,,,8.363347,8.171894,7.5140367,true,,NOT_AVAILABLE,0,0.23665332794189453,0.08351611687940527
31,07309+3034,AB,0.3228999972343445,112.72871902732757,30.573877777775138,9.239999771118164,Gaia DR3 891766056828534400,891766056828534400,112.72869879163214,30.573987453911585,,,,,9.431487,8.629623,8.484284,false,,NOT_AVAILABLE,0,0.19148731231689453,0.39978473887365407
31,07309+3034,AB,0.3228999972343445,112.72871902732757,30.573877777775138,9.239999771118164,Gaia DR3 891766056829306368,891766056829306368,112.72872923319122,30.57390311866184,,,,,9.122552,8.628724,8.479719,false,,VARIABLE,0,0.1174478530883789,0.09655597284559736
32,07446+3107,AB,1.0485999584197998,116.15877609292784,31.113863333333224,8.210000038146973,Gaia DR3 880048041725384064,880048041725384064,116.15881945763525,31.113878586145066,4.464786698440155,2.5348033982662628,-10.501013344704372,10.802616,8.10382,8.061136,7.7266607,false,1.0964968,NOT_AVAILABLE,0,0.10618019104003906,0.1444947785027576
32,07446+3107,AB,1.0485999584197998,116.15877609292784,31.113863333333224,8.210000038146973,Gaia DR3 880048046016255104,880048046016255104,116.15910687033399,31.113710881388275,,,,,9.868108,,,false,,NOT_AVAILABLE,0,1.6581077575683594,1.157833494872862
33,20210+4437,AB,0.9007999897003174,305.24026144925085,44.60846777419934,9.460000038146973,Gaia DR3 2081388160059813120,2081388160059813120,305.2397682091485,44.60871993433563,22.224221495099435,-143.04073860015745,52.32652498244693,152.31125,9.765092,9.099851,8.049712,false,4.295537,NOT_AVAILABLE,0,0.30509185791015625,1.5563060504342925
33,20210+4437,AB,0.9007999897003174,305.24026144925085,44.60846777419934,9.460000038146973,Gaia DR3 2081388160068434048,2081388160068434048,305.2396351273653,44.60851530214184,22.093579355348556,-159.15513777297386,42.66859268680375,164.7755,9.091926,9.086042,8.039889,true,1.5868254,NOT_AVAILABLE,0,0.3680744171142578,1.614305435219489
34,20335+4703,AB,2.516900062561035,308.3782083333333,47.04941333333381,9.260000228881836,Gaia DR3 2071586112684243328,2071586112684243328,308.3782130758028,47.04944520964152,0.4463884848421825,-3.131213200033402,-4.550622263471556,5.5238266,9.200891,9.291254,8.96897,true,1.1213409,NOT_AVAILABLE,0,0.05910968780517578,0.11534282583909257
34,20335+4703,AB,2.516900062561035,308.3782083333333,47.04941333333381,9.260000228881836,Gaia DR3 2071586116976482688,2071586116976482688,308.37725077209745,47.04920243106793,0.4416117968399066,-3.5477977346880554,-4.550348220269267,5.7699685,10.931344,,,false,1.318526,NOT_AVAILABLE,0,1.6713438034057617,2.4684917532612975
35,21056+6030,AB,0.33820000290870667,316.393679141656,60.49265666665543,9.890000343322754,Gaia DR3 2192468383843943168,2192468383843943168,316.39369962778306,60.49268426752346,,,,,9.710345,9.50078,9.122826,true,,NOT_AVAILABLE,0,0.1796550750732422,0.10579460389469748
36,21056+6030,AB,0.42579999566078186,316.393679141656,60.49265666665543,9.890000343322754,Gaia DR3 2192468383843943168,2192468383843943168,316.39369962778306,60.49268426752346,,,,,9.710345,9.50078,9.122826,true,,NOT_AVAILABLE,0,0.1796550750732422,0.10579460389469748
37,21056+6030,"AB,C",8.605299949645996,316.3936701180528,60.49266111110317,9.449999809265137,Gaia DR3 2192468383843943168,2192468383843943168,316.39369962778306,60.49268426752346,,,,,9.710345,9.50078,9.122826,true,,NOT_AVAILABLE,0,0.260345458984375,0.0984238652147166
38,23576+4804,AB,2.0820000171661377,359.3883028253079,48.07096222201295,9.149999618530273,Gaia DR3 1939557100018296192,1939557100018296192,359.3882974641212,48.07095066746223,4.099254269381223,32.25968055100295,4.6270773329513535,32.58983,9.058697,9.034557,8.589623,true,0.99796325,NOT_AVAILABLE,0,0.09130287170410156,0.043549766012923326
38,23576+4804,AB,2.0820000171661377,359.3883028253079,48.07096222201295,9.149999618530273,Gaia DR3 1939557100018356608,1939557100018356608,359.3881300739844,48.0703863014451,4.096870852578048,32.29062956211727,2.219067534657717,32.366787,9.271826,9.362533,8.762303,true,1.0574766,VARIABLE,0,0.121826171875,2.1145508959121417
39,03261+1229,AB,0.4975999891757965,51.53638058700969,12.481758888692667,8.819999694824219,Gaia DR3 16823936654644480,16823936654644480,51.536234605602196,12.481698078775587,,,,,8.39341,8.6150055,7.847891,false,,NOT_AVAILABLE,0,0.4265899658203125,0.5578602811675476
39,03261+1229,AB,0.4975999891757965,51.53638058700969,12.481758888692667,8.819999694824219,Gaia DR3 16823940949244160,16823940949244160,51.536189841380484,12.481640763835024,15.050611864426388,-66.99383370788232,-32.22987233200099,74.34338,8.535183,8.619586,7.840054,false,7.5198765,NOT_AVAILABLE,0,0.2848167419433594,0.7939435877849884
40,03261+1229,AB,0.4878999888896942,51.53638058700969,12.481758888692667,8.819999694824219,Gaia DR3 16823936654644480,16823936654644480,51.536234605602196,12.481698078775587,,,,,8.39341,8.6150055,7.847891,false,,NOT_AVAILABLE,0,0.4265899658203125,0.5578602811675476
40,03261+1229,AB,0.4878999888896942,51.53638058700969,12.481758888692667,8.819999694824219,Gaia DR3 16823940949244160,16823940949244160,51.536189841380484,12.481640763835024,15.050611864426388,-66.99383370788232,-32.22987233200099,74.34338,8.535183,8.619586,7.840054,false,7.5198765,NOT_AVAILABLE,0,0.2848167419433594,0.7939435877849884
41,05100+7541,BC,0.7876999974250793,77.48939389591324,75.69449111107144,10.100000381469727,Gaia DR3 503713901913847808,503713901913847808,77.48980864640372,75.69443922097611,5.395469608724502,12.073215637700365,-49.09628078893775,50.55895,9.97514,9.701005,9.041832,true,1.4246852,NOT_AVAILABLE,0,0.12486076354980469,0.4135317082308644
41,05100+7541,BC,0.7876999974250793,77.48939389591324,75.69449111107144,10.100000381469727,Gaia DR3 503713906209481600,503713906209481600,77.48907136596233,75.69432527507719,5.211588574147704,10.202147368481112,-46.74303259949729,47.84344,10.407293,9.699286,9.039413,false,2.5043569,NOT_AVAILABLE,0,0.3072929382324219,0.6623695065095774
42,00245+5632,AB,0.34150001406669617,6.131448909407768,56.53874111110708,10.399999618530273,Gaia DR3 421366738760910976,421366738760910976,6.131362424188884,56.53871919929522,,,,,10.247467,9.615111,9.369734,true,,NOT_AVAILABLE,0,0.15253257751464844,0.18892444696561408
42,00245+5632,AB,0.34150001406669617,6.131448909407768,56.53874111110708,10.399999618530273,Gaia DR3 421366738770523520,421366738770523520,6.131447445388068,56.53876167396515,1.7256684772493371,5.086344108740471,-1.435985640634,5.2851634,10.194515,9.615834,9.365763,false,3.4344096,NOT_AVAILABLE,0,0.20548439025878906,0.07408330631915501
43,00508+3203,"Aa,Ab",0.5985000133514404,12.712119474197221,32.04918888888497,9.609999656677246,Gaia DR3 360908442640283776,360908442640283776,12.71215353085207,32.04919951152748,8.2414617555835,-7.981435383395656,-67.88247484864645,68.35008,9.503523,9.080844,8.353771,true,2.5547311,NOT_AVAILABLE,0,0.1064767837524414,0.11073126043783955
43,00508+3203,"Aa,Ab",0.5985000133514404,12.712119474197221,32.04918888888497,9.609999656677246,Gaia DR3 360908442640961536,360908442640961536,12.712073403429862,32.04934364744022,7.9651095706282895,-9.002748973759934,-64.8347906587028,65.456856,9.567051,9.080839,8.35215,true,2.4742997,NOT_AVAILABLE,0,0.04294872283935547,0.5745926154077029
44,01011+6022,AB,0.38100001215934753,15.277239367812005,60.35835999985469,9.229999542236328,Gaia DR3 426478059093070080,426478059093070080,15.277203383244176,60.35837092295474,,,,,8.252422,8.247787,7.5644774,true,,NOT_AVAILABLE,0,0.9775772094726562,0.07517433513255053
45,01071+4744,AB,0.29829999804496765,16.76268648963235,47.73035999999788,8.800000190734863,Gaia DR3 401688160686088192,401688160686088192,16.762741110024074,47.73034804809981,2.855098998325351,6.932329016298113,1.1748055848570296,7.0311704,8.721527,8.814733,8.528372,true,1.9429741,NOT_AVAILABLE,0,0.07847309112548828,0.1390824606016841
46,01380+4600,AB,0.8939999938011169,24.506935860160002,45.99828888888798,9.199999809265137,Gaia DR3 398718104901400576,398718104901400576,24.506971112420377,45.998289585974995,3.2651509553130067,6.601560124920152,-7.996386430592612,10.36932,8.5931015,8.618014,8.516932,true,3.3672183,VARIABLE,0,0.606898307800293,0.08819623538444314
47,01479+4440,AB,3.4955999851226807,26.969070818119917,44.66677222216839,9.300000190734863,Gaia DR3 349581548731407744,349581548731407744,26.967713370713575,44.667189723704254,3.9399593778430093,0.08984467178609812,-13.111652223112234,13.11196,10.882879,11.124807,10.369735,false,1.1051769,NOT_AVAILABLE,0,1.5828790664672852,3.7865926992381898
47,01479+4440,AB,3.4955999851226807,26.969070818119917,44.66677222216839,9.300000190734863,Gaia DR3 349581548731407872,349581548731407872,26.968968450912882,44.666795877387266,4.011539325565631,-0.46039415036589126,-13.15423257375627,13.162287,9.808122,10.115175,9.326426,true,1.0215149,NOT_AVAILABLE,0,0.5081214904785156,0.27558308474950366
48,01479+4440,AB,3.487600088119507,26.969070818119917,44.66677222216839,9.300000190734863,Gaia DR3 349581548731407744,349581548731407744,26.967713370713575,44.667189723704254,3.9399593778430093,0.08984467178609812,-13.111652223112234,13.11196,10.882879,11.124807,10.369735,false,1.1051769,NOT_AVAILABLE,0,1.5828790664672852,3.7865926992381898
48,01479+4440,AB,3.487600088119507,26.969070818119917,44.66677222216839,9.300000190734863,Gaia DR3 349581548731407872,349581548731407872,26.968968450912882,44.666795877387266,4.011539325565631,-0.46039415036589126,-13.15423257375627,13.162287,9.808122,10.115175,9.326426,true,1.0215149,NOT_AVAILABLE,0,0.5081214904785156,0.27558308474950366
49,02199+3047,AB,1.0484999418258667,34.965441700492484,30.788178888803603,9.069999694824219,Gaia DR3 132239603508139392,132239603508139392,34.96545986211287,30.788165354223658,10.098063417815831,29.715752082633518,-13.922004706891606,32.815365,8.880101,8.953027,8.238662,false,0.9852178,NOT_AVAILABLE,0,0.18989849090576172,0.07435616563350785
49,02199+3047,AB,1.0484999418258667,34.965441700492484,30.788178888803603,9.069999694824219,Gaia DR3 132239607798204288,132239607798204288,34.965216612547145,30.788386360595574,,,,,10.359516,,,false,,NOT_AVAILABLE,0,1.2895164489746094,1.0209957989613136
50,03284+6015,AB,0.40630000829696655,52.09833687255854,60.25563333322581,6.730000019073486,Gaia DR3 462398760370573568,462398760370573568,52.098506827416834,60.25557027049047,7.560358774831701,23.37070229291842,-18.945610517279672,30.08531,6.6605196,6.465531,6.4074845,true,10.010734,VARIABLE,0,0.06948041915893555,0.3790573908973597
51,03284+6015,AB,0.4083000123500824,52.09833687255854,60.25563333322581,6.730000019073486,Gaia DR3 462398760370573568,462398760370573568,52.098506827416834,60.25557027049047,7.560358774831701,23.37070229291842,-18.945610517279672,30.08531,6.6605196,6.465531,6.4074845,true,10.010734,VARIABLE,0,0.06948041915893555,0.3790573908973597
52,05071+5920,AB,0.4056999981403351,76.76835456511634,59.33290666662625,8.600000381469727,Gaia DR3 283988498948565248,283988498948565248,76.768430981159,59.33282614534004,4.418808638467447,12.545921392710937,-25.120903528413294,28.079529,8.170003,8.236083,8.004054,true,7.2118397,VARIABLE,0,0.42999744415283203,0.32205021165983483
53,05294+3126,AB,1.9041999578475952,82.35269270798715,31.425985555557848,9.569999694824219,Gaia DR3 3447142229242267136,3447142229242267136,82.35319632389711,31.425764278032837,13.457458464298,4.5779320823330885,-48.86255839398008,49.07654,10.79051,11.23138,10.0365095,false,1.7678783,NOT_AVAILABLE,0,1.220510482788086,1.7401186805651785
53,05294+3126,AB,1.9041999578475952,82.35269270798715,31.425985555557848,9.569999694824219,Gaia DR3 3447142233536837376,3447142233536837376,82.35267317089166,31.426021476939223,13.35302881524501,-0.4542206373968356,-45.953448227582186,45.955692,9.326682,9.651351,8.719307,true,1.3566748,NOT_AVAILABLE,0,0.2433176040649414,0.14256533095505877
54,05294+3126,AB,1.9056999683380127,82.35269270798715,31.425985555557848,9.569999694824219,Gaia DR3 3447142229242267136,3447142229242267136,82.35319632389711,31.425764278032837,13.457458464298,4.5779320823330885,-48.86255839398008,49.07654,10.79051,11.23138,10.0365095,false,1.7678783,NOT_AVAILABLE,0,1.220510482788086,1.7401186805651785
54,05294+3126,AB,1.9056999683380127,82.35269270798715,31.425985555557848,9.569999694824219,Gaia DR3 3447142233536837376,3447142233536837376,82.35267317089166,31.426021476939223,13.35302881524501,-0.4542206373968356,-45.953448227582186,45.955692,9.326682,9.651351,8.719307,true,1.3566748,NOT_AVAILABLE,0,0.2433176040649414,0.14256533095505877
55,05501+4506,AB,2.6284000873565674,87.52686091782473,45.09244888886791,8.100000381469727,Gaia DR3 196848525955730944,196848525955730944,87.52680590347543,45.09242615064597,3.1710712115086417,0.5230003095814509,-1.3245862313170567,1.424099,8.154362,8.196354,8.030276,true,0.9707453,NOT_AVAILABLE,0,0.05436134338378906,0.16201732556168352
56,06362+2458,AB,1.763200044631958,99.05606862654594,24.95887999999942,9.979999542236328,Gaia DR3 3383174738683621248,3383174738683621248,99.05595314626837,24.95890246628424,3.299495899263261,-0.058747993972935425,-2.7868983918674,2.7875175,9.886558,9.997524,9.488483,true,2.7674477,NOT_AVAILABLE,0,0.09344196319580078,0.3854844633539383
